NAME	TEAM	ML	A/H	LINE	SZN AVG	W-L Splits	A-H Splits	% OVER	L15 OVER	L5 OVER	LAST 10 GAMES	LYR OVER	FD	DK	Best	Implied
Chandler Stephenson	VGK	'136	A	ast	0.5	0.4	48% - '17%'	'19%' - 50%	35%	0,0,1,1,0,0,1,0,1,0	44%	'+145	-190
Chandler Stephenson	VGK	'136	A	pts	0.5	0.62	58% - '25%'	'30%' - 57%	44%	0,2,1,1,0,0,1,1,2,0	59%	-125	-105
Chandler Stephenson	VGK	'136	A	sog	1.5	1.45	52% - '29%'	'48%' - 36%	42%	2,4,2,1,1,0,0,2,3,2	47%	-130	'+100
Cole Caufield	MTL	'270	A	ast	0.5	0.46	52% - '39%'	'39%' - 48%	44%	0,1,0,0,0,1,1,0,1,1	21%	'+160	-210
Cole Caufield	MTL	'270	A	pts	0.5	0.78	74% - '56%'	'68%' - 58%	63%	0,1,0,0,0,3,1,0,1,1	56%	-166	'+130
Cole Caufield	MTL	'270	A	sog	3.5	3.76	57% - '53%'	'50%' - 58%	54%	1,4,4,5,6,6,8,3,4,4	54%	-120	-110
Connor Bedard	CHI	'220	H	ast	0.5	0.51	50% - '36%'	35% - '45%'	40%	1,0,0,2,1,1,0,0,0,1	0%	'+150	-195
Connor Bedard	CHI	'220	H	pts	0.5	0.89	75% - '61%'	70% - '59%'	64%	1,0,0,3,2,1,0,0,0,1	0%	-145	'+114
Connor Bedard	CHI	'220	H	sog	2.5	3.0	75% - '58%'	61% - '64%'	62%	3,1,3,1,5,4,0,3,0,2	0%	-166	'+130
Connor Hellebuyck	WPG	'114	A	saves	27.5	27.19	64% - '21%'	'50%' - 50%	50%	29,33,28,35,17,35,24,26,17,34	56%	-120	-110
Connor Ingram	ARI	'190	A	saves	29.5	26.0	50% - '21%'	'44%' - 26%	35%	17,28,28,32,3,36,31,25,30,24	54%	-110	-120
Daniel Sprong	DET	-112	H	ast	0.5	0.37	'39%' - 27%	36% - '32%'	34%	1,0,1,0,0,0,0,1,0,0	25%	'+270	-375
Daniel Sprong	DET	-112	H	pts	0.5	0.64	'67%' - 46%	61% - '55%'	58%	1,1,1,0,1,0,0,1,1,1	45%	'+140	-180
Daniel Sprong	DET	-112	H	sog	2.5	2.46	'42%' - 42%	46% - '39%'	42%	2,1,4,2,2,3,2,2,5,3	40%	'+114	-145
David Perron	DET	-112	H	ast	0.5	0.34	'44%' - 10%	25% - '34%'	30%	2,0,0,1,0,0,0,1,1,0	34%	'+230	-315
David Perron	DET	-112	H	pts	0.5	0.57	'59%' - 19%	42% - '45%'	43%	2,0,0,1,0,1,0,2,1,0	53%	'+135	-175
David Perron	DET	-112	H	sog	1.5	1.77	'50%' - 57%	54% - '52%'	53%	1,3,0,1,4,2,0,2,2,1	69%	-140	'+110
Devon Toews	COL	-270	A	ast	0.5	0.38	'44%' - 21%	'35%' - 34%	35%	1,0,0,1,0,0,0,0,0,0	45%	'+150	-195
Devon Toews	COL	-270	A	pts	0.5	0.55	'58%' - 33%	'52%' - 45%	48%	1,0,0,1,1,0,1,0,0,0	51%	'+114	-145
Devon Toews	COL	-270	A	sog	1.5	1.88	'47%' - 67%	'65%' - 45%	55%	0,0,2,2,3,2,5,4,1,2	57%	-140	'+110
Drew Doughty	LA	'124	A	ast	0.5	0.36	41% - '24%'	'32%' - 33%	33%	1,0,1,0,1,1,1,0,0,0	40%	'+135	-175
Drew Doughty	LA	'124	A	pts	0.5	0.59	52% - '45%'	'45%' - 52%	48%	1,0,2,0,2,1,1,0,0,0	49%	-110	-120
Dylan Cozens	BUF	'136	A	ast	0.5	0.43	40% - '29%'	'33%' - 34%	34%	0,1,0,1,2,0,0,1,0,0	36%	'+175	-230
Dylan Cozens	BUF	'136	A	pts	0.5	0.64	52% - '42%'	'48%' - 45%	46%	1,1,0,1,2,1,0,1,0,0	58%	-110	-120
Dylan Cozens	BUF	'136	A	sog	2.5	2.57	32% - '48%'	'44%' - 38%	41%	4,1,2,2,2,2,5,0,2,8	45%	'+110	-140
Dylan Guenther	ARI	'190	A	ast	0.5	0.29	50% - '24%'	'36%' - 20%	29%	0,1,0,0,0,0,0,0,1,0	0%	'+260	-360
Dylan Guenther	ARI	'190	A	pts	0.5	0.57	50% - '41%'	'36%' - 50%	43%	0,1,1,0,0,1,0,0,2,0	0%	'+124	-160
