Player	AVG	draftkings	fanduel	cz	bet365	kambi	mgm	fpros	yahoo
Stefon Diggs	918.8	900.5	900.5	900.5	900.5	900.5	900.5	-	-
Zay Flowers	913.5	925.5	875.5	900.5	900.5	900.5	925.5	-	-
Terry Mclaurin	909.1	900.5	875.5	900.5	900.5	900.5	900.5	-	-
Tee Higgins	908.0	875.5	875.5	-	875.5	900.5	-	-	-
Chris Godwin	902.9	850.5	-	900.5	925.5	900.5	850.5	-	-
Christian Kirk	901.8	900.5	900.5	850.5	875.5	875.5	-	-	-
Malik Nabers	893.1	875.5	875.5	875.5	875.5	850.5	850.5	-	-
Calvin Ridley	892.1	875.5	-	875.5	875.5	875.5	885.5	-	-
Deandre Hopkins	882.7	-	-	-	-	-	-	-	-
Hollywood Brown	882.3	-	-	-	-	-	-	-	-
Tank Dell	872.8	825.5	-	850.5	-	-	-	-	-
Jordan Addison	838.4	-	-	-	-	-	-	-	-
Rashee Rice	830.1	-	-	-	-	-	-	-	-
Keenan Allen	829.1	825.5	775.5	775.5	875.5	800.5	850.5	-	-
Diontae Johnson	814.1	-	775.5	775.5	825.5	800.5	800.5	-	-
Courtland Sutton	807.4	800.5	-	-	-	-	-	-	-
Jayden Reed	764.1	775.5	760.5	750.5	750.5	750.5	750.5	-	-
Xavier Worthy	763.1	750.5	-	750.5	750.5	725.5	775.5	-	-
Jaxon Smith Njigba	761.9	775.5	750.5	775.5	725.5	750.5	775.5	-	-
Ladd Mcconkey	755.3	725.5	-	725.5	750.5	725.5	-	-	-
Brian Thomas	754.7	750.5	-	725.5	750.5	700.5	775.5	-	-
Tyler Lockett	754.4	775.5	725.5	725.5	800.5	725.5	750.5	-	-
Jerry Jeudy	733.6	700.5	700.5	-	700.5	-	725.5	-	-
Christian Watson	726.4	750.5	-	700.5	750.5	675.5	725.5	-	-
Demario Douglas	720.4	-	-	-	-	-	-	-	-
Mike Williams	719.0	725.5	-	675.5	-	-	700.5	-	-
Gabe Davis	712.0	-	-	700.5	-	-	-	-	-
Joshua Palmer	704.4	700.5	-	-	-	650.5	-	-	-
Jameson Williams	699.4	-	650.5	725.5	675.5	700.5	700.5	-	-
Adam Thielen	697.2	-	-	-	-	-	-	-	-
Rome Odunze	696.4	675.5	700.5	675.5	650.5	675.5	650.5	-	-
Rashid Shaheed	695.1	-	675.5	675.5	-	700.5	-	-	-
Khalil Shakir	693.2	-	-	-	-	625.5	-	-	-
Keon Coleman	685.3	700.5	625.5	675.5	700.5	650.5	700.5	-	-
Jakobi Meyers	675.8	-	-	650.5	-	650.5	-	-	-
Curtis Samuel	653.5	-	-	650.5	-	-	-	-	-
Brandin Cooks	641.4	-	-	625.5	-	600.5	-	-	-
Darnell Mooney	630.3	-	-	600.5	-	-	-	-	-
Jalynn Polk	623.9	-	-	-	-	-	-	-	-
Josh Downs	618.9	-	-	-	-	-	-	-	-
Romeo Doubs	610.6	-	-	575.5	-	575.5	600.5	-	-
Adonai Mitchell	610.0	-	-	-	-	575.5	-	-	-
Marvin Mims	609.2	-	-	-	-	-	-	-	-
Rashod Bateman	594.1	-	-	550.5	625.5	-	-	-	-
Demarcus Robinson	592.2	-	-	-	-	-	-	-	-
Kendrick Bourne	591.6	-	-	-	-	-	-	-	-
Darius Slayton	582.2	-	-	-	-	-	-	-	-
Dontayvion Wicks	576.9	-	-	-	-	-	-	-	-
Michael Wilson	572.6	-	-	550.5	-	550.5	-	-	-
Jahan Dotson	571.1	-	-	540.5	-	550.5	-	-	-
Quentin Johnston	570.2	-	-	-	-	-	600.5	-	-
Wandale Robinson	552.4	-	-	525.5	-	-	-	-	-
Dj Chark	537.1	-	-	-	-	-	-	-	-
Troy Franklin	531.7	-	-	-	-	-	-	-	-
Xavier Legette	529.4	-	-	505.5	-	500.5	500.5	-	-
Jermaine Burton	523.8	-	-	-	-	-	-	-	-
Roman Wilson	518.0	-	-	-	-	-	-	-	-
Jalin Hyatt	510.2	-	-	-	-	-	-	-	-
Jalen Mcmillan	503.3	-	-	-	-	-	-	-	-
Tyler Boyd	499.6	-	-	500.5	-	-	-	-	-
Ricky Pearsall	485.3	-	-	-	-	-	-	-	-
Malachi Corley	483.1	-	-	-	-	-	-	-	-
Luke Mccaffrey	468.0	-	-	-	-	-	-	-	-
Jalen Tolbert	444.0	-	-	-	-	-	-	-	-
Tim Patrick	442.5	-	-	-	-	-	-	-	-
Odell Beckham	437.1	400.5	-	400.5	-	-	-	-	-
Elijah Moore	431.6	-	-	-	-	-	-	-	-
Zay Jones	425.5	-	-	-	-	-	-	-	-
Josh Reynolds	405.5	-	-	-	-	-	-	-	-
Jonathan Mingo	394.8	-	-	-	-	-	-	-	-
Greg Dortch	387.4	-	-	-	-	-	-	-	-
Tre Tucker	346.5	-	-	-	-	-	-	-	-
Andrei Iosivas	342.5	-	-	-	-	-	-	-	-
Treylon Burks	341.6	-	-	-	-	-	-	-	-
Van Jefferson	326.9	-	-	-	-	-	-	-	-
Trey Palmer	322.2	-	-	-	-	-	-	-	-
Alec Pierce	317.1	-	-	-	-	-	-	-	-
Devontez Walker	311.1	-	-	-	-	-	-	-	-
Cedrick Wilson	309.0	-	-	-	-	-	-	-	-
Nelson Agholor	306.2	-	-	-	-	-	-	-	-
At Perry	303.3	-	-	-	-	-	-	-	-
Cedric Tillman	297.5	-	-	-	-	-	-	-	-
Parker Washington	288.4	-	-	-	-	-	-	-	-
Kalif Raymond	287.1	-	-	-	-	-	-	-	-
Kj Osborn	273.6	-	-	-	-	-	-	-	-
Jalen Nailor	261.1	-	-	-	-	-	-	-	-
Calvin Austin	261.0	-	-	-	-	-	-	-	-
Ray Ray Mccloud	259.3	-	-	-	-	-	-	-	-
Jauan Jennings	255.0	-	-	-	-	-	-	-	-
Javon Baker	250.2	-	-	-	-	-	-	-	-
Tutu Atwell	242.3	-	-	-	-	-	-	-	-
Bub Means	220.5	-	-	-	-	-	-	-	-
Trenton Irwin	218.6	-	-	-	-	-	-	-	-
Noah Brown	212.9	-	-	-	-	-	-	-	-
Kavontae Turpin	210.4	-	-	-	-	-	-	-	-
Brandon Powell	209.6	-	-	-	-	-	-	-	-
Xavier Gipson	202.6	-	-	-	-	-	-	-	-
Khadarel Hodge	201.9	-	-	-	-	-	-	-	-
Quez Watkins	196.0	-	-	-	-	-	-	-	-
Parris Campbell	194.7	-	-	-	-	-	-	-	-
Brandon Johnson	189.3	-	-	-	-	-	-	-	-
Jake Bobo	174.3	-	-	-	-	-	-	-	-
Marquez Valdes Scantling	172.2	-	-	-	-	-	-	-	-
Mack Hollins	163.4	-	-	-	-	-	-	-	-
Ryan Flournoy	156.2	-	-	-	-	-	-	-	-
Allen Lazard	145.8	-	-	-	-	-	-	-	-
Malik Washington	145.2	-	-	-	-	-	-	-	-
Justin Watson	143.8	-	-	-	-	-	-	-	-
Jamari Thrash	141.0	-	-	-	-	-	-	-	-
Brenden Rice	138.0	-	-	-	-	-	-	-	-
Jacob Cowing	134.0	-	-	-	-	-	-	-	-
Jordan Whittington	131.1	-	-	-	-	-	-	-	-
Mason Tipton	131.0	-	-	-	-	-	-	-	-
Nikko Remigio	130.0	-	-	-	-	-	-	-	-
Ainias Smith	128.2	-	-	-	-	-	-	-	-
Jamison Crowder	126.7	-	-	-	-	-	-	-	-
Marcus Rosemy Jacksaint	126.0	-	-	-	-	-	-	-	-
Kadarius Toney	121.8	-	-	-	-	-	-	-	-
Johnny Wilson	121.4	-	-	-	-	-	-	-	-
Donovan Peoples Jones	120.1	-	-	-	-	-	-	-	-
James Washington	114.7	-	-	-	-	-	-	-	-
Russell Gage	114.0	-	-	-	-	-	-	-	-
Trent Sherfield Sr	112.1	-	-	-	-	-	-	-	-
Chase Claypool	111.3	-	-	-	-	-	-	-	-
Dyami Brown	108.9	-	-	-	-	-	-	-	-
Isaiah Hodgins	108.8	-	-	-	-	-	-	-	-
Olamide Zaccheaus	107.9	-	-	-	-	-	-	-	-
Tyler Scott	107.7	-	-	-	-	-	-	-	-
Dj Montgomery	105.4	-	-	-	-	-	-	-	-
Jalen Guyton	103.5	-	-	-	-	-	-	-	-
David Moore	100.6	-	-	-	-	-	-	-	-
Xavier Hutchinson	98.5	-	-	-	-	-	-	-	-
Rakim Jarrett	97.3	-	-	-	-	-	-	-	-
Mecole Hardman	95.1	-	-	-	-	-	-	-	-
Nick Westbrook Ikhine	94.4	-	-	-	-	-	-	-	-
Danny Gray	94.0	-	-	-	-	-	-	-	-
Derius Davis	93.8	-	-	-	-	-	-	-	-
David Bell	89.9	-	-	-	-	-	-	-	-
Robbie Chosen	89.5	-	-	-	-	-	-	-	-
Allen Robinson	88.9	-	-	-	-	-	-	-	-
Skyy Moore	88.4	-	-	-	-	-	-	-	-
Chris Moore	88.0	-	-	-	-	-	-	-	-
Deven Thompkins	87.3	-	-	-	-	-	-	-	-
Robert Woods	86.8	-	-	-	-	-	-	-	-
Devin Duvernay	82.5	-	-	-	-	-	-	-	-
John Metchie	81.6	-	-	-	-	-	-	-	-
Antoine Green	81.4	-	-	-	-	-	-	-	-
Ashton Dulin	80.3	-	-	-	-	-	-	-	-
Isaiah Mckenzie	80.1	-	-	-	-	-	-	-	-
Braxton Berrios	79.4	-	-	-	-	-	-	-	-
Bo Melton	79.2	-	-	-	-	-	-	-	-
Kayshon Boutte	78.6	-	-	-	-	-	-	-	-
Jason Brownlee	78.4	-	-	-	-	-	-	-	-
Kyle Philips	78.0	-	-	-	-	-	-	-	-
Tyquan Thornton	76.7	-	-	-	-	-	-	-	-
Charlie Jones	76.3	-	-	-	-	-	-	-	-
Ronnie Bell	76.0	-	-	-	-	-	-	-	-
Jalen Reagor	74.6	-	-	-	-	-	-	-	-
Kj Hamler	74.2	-	-	-	-	-	-	-	-
Justyn Ross	73.3	-	-	-	-	-	-	-	-
Sterling Shepard	71.4	-	-	-	-	-	-	-	-
Deonte Harty	70.7	-	-	-	-	-	-	-	-
Anthony Gould	69.9	-	-	-	-	-	-	-	-
Scotty Miller	69.5	-	-	-	-	-	-	-	-
Michael Woods	68.9	-	-	-	-	-	-	-	-
Zach Pascal	67.5	-	-	-	-	-	-	-	-
Ben Skowronek	65.9	-	-	-	-	-	-	-	-
Jalen Brooks	65.6	-	-	-	-	-	-	-	-
Chris Conley	65.0	-	-	-	-	-	-	-	-
Dee Eskridge	64.8	-	-	-	-	-	-	-	-
Malik Heath	64.7	-	-	-	-	-	-	-	-
Laviska Shenault	61.6	-	-	-	-	-	-	-	-
Terrace Marshall	61.1	-	-	-	-	-	-	-	-
Tim Jones	57.0	-	-	-	-	-	-	-	-
Equanimeous St Brown	56.7	-	-	-	-	-	-	-	-
Tylan Wallace	50.7	-	-	-	-	-	-	-	-
Byron Pringle	44.9	-	-	-	-	-	-	-	-
Josh Ali	43.8	-	-	-	-	-	-	-	-
Racey Mcmath	43.3	-	-	-	-	-	-	-	-
River Cracraft	42.2	-	-	-	-	-	-	-	-
Tyler Johnson	40.3	-	-	-	-	-	-	-	-
Dax Milne	40.0	-	-	-	-	-	-	-	-
Denzel Mims	39.9	-	-	-	-	-	-	-	-
Dareke Young	39.8	-	-	-	-	-	-	-	-
Easop Winston	39.6	-	-	-	-	-	-	-	-
Dj Turner	37.4	-	-	-	-	-	-	-	-
Jaelon Darden	37.2	-	-	-	-	-	-	-	-
James Proche	37.0	-	-	-	-	-	-	-	-
Liljordan Humphrey	36.7	-	-	-	-	-	-	-	-
Miles Boykin	36.0	-	-	-	-	-	-	-	-
Kristian Wilkerson	34.8	-	-	-	-	-	-	-	-
Phillip Dorsett	31.8	-	-	-	-	-	-	-	-
Britain Covey	29.7	-	-	-	-	-	-	-	-
Ihmir Smith Marsette	28.6	-	-	-	-	-	-	-	-
Trishton Jackson	26.9	-	-	-	-	-	-	-	-
Velus Jones	24.9	-	-	-	-	-	-	-	-
Trequan Smith	24.4	-	-	-	-	-	-	-	-
Andy Isabella	23.1	-	-	-	-	-	-	-	-
Tom Kennedy	22.2	-	-	-	-	-	-	-	-
Austin Mack	22.1	-	-	-	-	-	-	-	-
Daurice Fountain	22.0	-	-	-	-	-	-	-	-
Maurice Alexander	22.0	-	-	-	-	-	-	-	-
Nkeal Harry	21.5	-	-	-	-	-	-	-	-
Samori Toure	21.3	-	-	-	-	-	-	-	-
Montrell Washington	21.3	-	-	-	-	-	-	-	-
Deandre Carter	21.0	-	-	-	-	-	-	-	-
Dante Pettis	20.9	-	-	-	-	-	-	-	-
Cam Sims	20.9	-	-	-	-	-	-	-	-
Simi Fehoko	20.3	-	-	-	-	-	-	-	-
Collin Johnson	20.2	-	-	-	-	-	-	-	-
Braylon Sanders	20.2	-	-	-	-	-	-	-	-
Erik Ezukanma	20.1	-	-	-	-	-	-	-	-
Nsimba Webster	20.0	-	-	-	-	-	-	-	-
Anthony Schwartz	19.9	-	-	-	-	-	-	-	-
Seth Williams	19.9	-	-	-	-	-	-	-	-
Stanley Morgan	19.7	-	-	-	-	-	-	-	-
Elijah Cooks	19.7	-	-	-	-	-	-	-	-
Mike Strachan	19.7	-	-	-	-	-	-	-	-
Cephus Johnson	19.6	-	-	-	-	-	-	-	-
Cody White	19.5	-	-	-	-	-	-	-	-
Kawaan Baker	19.4	-	-	-	-	-	-	-	-
Mason Kinsey	19.3	-	-	-	-	-	-	-	-
Colton Dowell	19.3	-	-	-	-	-	-	-	-
Irvin Charles	18.8	-	-	-	-	-	-	-	-
Malik Taylor	18.8	-	-	-	-	-	-	-	-
Lance Mccutcheon	18.6	-	-	-	-	-	-	-	-
Tyrie Cleveland	18.5	-	-	-	-	-	-	-	-
Jacob Harris	18.5	-	-	-	-	-	-	-	-
Juwann Winfree	18.2	-	-	-	-	-	-	-	-
Gunner Olszewski	17.8	-	-	-	-	-	-	-	-
Jalen Virgil	17.4	-	-	-	-	-	-	-	-
Marquez Callaway	17.3	-	-	-	-	-	-	-	-
Dez Fitzpatrick	16.7	-	-	-	-	-	-	-	-
Andre Baccellia	16.7	-	-	-	-	-	-	-	-
David Sills	16.5	-	-	-	-	-	-	-	-
Quintez Cephus	1.5	-	-	-	-	-	-	-	-
