"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_rec","C. Olave","WR","NO","TB","2022-12-06T01:15:00Z","4.5","over","-143","undefined","null","null","under","107","undefined","null","null"
"recv_yd","C. Olave","WR","NO","TB","2022-12-06T01:15:00Z","60.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","J. Landry","WR","NO","TB","2022-12-06T01:15:00Z","3.5","over","-124","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","J. Landry","WR","NO","TB","2022-12-06T01:15:00Z","39.5","over","103","undefined","null","null","under","-136","undefined","null","null"
"recv_rec","R. Shaheed","WR","NO","TB","2022-12-06T01:15:00Z","1.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","R. Shaheed","WR","NO","TB","2022-12-06T01:15:00Z","15.5","over","-131","undefined","null","null","under","-103","undefined","null","null"
"rush_yd","T. Hill","TE","NO","TB","2022-12-06T01:15:00Z","25.5","over","-109","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","C. Otton","TE","TB","NO","2022-12-06T01:15:00Z","16.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"recv_rec","C. Brate","TE","TB","NO","2022-12-06T01:15:00Z","2.5","over","123","undefined","null","null","under","-166","undefined","null","null"
"recv_yd","C. Brate","TE","TB","NO","2022-12-06T01:15:00Z","19.5","over","-116","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","C. Godwin","WR","TB","NO","2022-12-06T01:15:00Z","6.5","over","-142","undefined","null","null","under","107","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","NO","2022-12-06T01:15:00Z","70.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_rec","L. Fournette","RB","TB","NO","2022-12-06T01:15:00Z","2.5","over","-127","undefined","null","null","under","-106","undefined","null","null"
"recv_yd","L. Fournette","RB","TB","NO","2022-12-06T01:15:00Z","17.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"rush_recv_yd","L. Fournette","RB","TB","NO","2022-12-06T01:15:00Z","57.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","L. Fournette","RB","TB","NO","2022-12-06T01:15:00Z","36.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","M. Evans","WR","TB","NO","2022-12-06T01:15:00Z","4.5","over","-162","undefined","null","null","under","121","undefined","null","null"
"recv_yd","M. Evans","WR","TB","NO","2022-12-06T01:15:00Z","62.5","over","-113","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","R. White","RB","TB","NO","2022-12-06T01:15:00Z","2.5","over","119","undefined","null","null","under","-161","undefined","null","null"
"recv_yd","R. White","RB","TB","NO","2022-12-06T01:15:00Z","15.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"rush_recv_yd","R. White","RB","TB","NO","2022-12-06T01:15:00Z","58.5","over","-123","undefined","null","null","under","-112","undefined","null","null"
"rush_yd","R. White","RB","TB","NO","2022-12-06T01:15:00Z","38.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_att","T. Brady","QB","TB","NO","2022-12-06T01:15:00Z","39.5","over","-105","undefined","null","null","under","-131","undefined","null","null"
"pass_comp","T. Brady","QB","TB","NO","2022-12-06T01:15:00Z","25.5","over","105","undefined","null","null","under","-140","undefined","null","null"
"pass_int","T. Brady","QB","TB","NO","2022-12-06T01:15:00Z","0.5","over","106","undefined","null","null","under","-143","undefined","null","null"
"pass_td","T. Brady","QB","TB","NO","2022-12-06T01:15:00Z","1.5","over","-140","undefined","null","null","under","105","undefined","null","null"
"pass_yd","T. Brady","QB","TB","NO","2022-12-06T01:15:00Z","268.5","over","-107","0.00908907080579735","null","null","under","-127","-0.08545427418502222","null","null"
