"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"pass_att","J. Brissett","QB","CLV","BLT","2022-10-23T17:00:00Z","30.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"pass_comp","J. Brissett","QB","CLV","BLT","2022-10-23T17:00:00Z","18.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"pass_int","J. Brissett","QB","CLV","BLT","2022-10-23T17:00:00Z","0.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"pass_td","J. Brissett","QB","CLV","BLT","2022-10-23T17:00:00Z","1.5","over","151","undefined","null","null","under","-203","undefined","null","null"
"pass_yd","J. Brissett","QB","CLV","BLT","2022-10-23T17:00:00Z","217.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","J. Brissett","QB","CLV","BLT","2022-10-23T17:00:00Z","10.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","K. Hunt","RB","CLV","BLT","2022-10-23T17:00:00Z","2.5","over","140","undefined","null","null","under","-189","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","BLT","2022-10-23T17:00:00Z","13.5","over","-119","undefined","null","null","under","-111","undefined","null","null"
"rush_att","K. Hunt","RB","CLV","BLT","2022-10-23T17:00:00Z","8.5","over","-147","undefined","null","null","under","108","undefined","null","null"
"rush_recv_yd","K. Hunt","RB","CLV","BLT","2022-10-23T17:00:00Z","52.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","K. Hunt","RB","CLV","BLT","2022-10-23T17:00:00Z","34.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","N. Chubb","RB","CLV","BLT","2022-10-23T17:00:00Z","1.5","over","122","undefined","null","null","under","-163","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","BLT","2022-10-23T17:00:00Z","7.5","over","-107","undefined","null","null","under","-122","undefined","null","null"
"rush_att","N. Chubb","RB","CLV","BLT","2022-10-23T17:00:00Z","16.5","over","-104","undefined","null","null","under","-131","undefined","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","BLT","2022-10-23T17:00:00Z","82.5","over","-124","undefined","null","null","under","-109","undefined","null","null"
"rush_yd","N. Chubb","RB","CLV","BLT","2022-10-23T17:00:00Z","70.5","over","-127","undefined","null","null","under","-107","undefined","null","null"
"recv_rec","C. Hubbard","RB","CAR","TB","2022-10-23T17:00:00Z","2.5","over","132","undefined","null","null","under","-178","undefined","null","null"
"recv_yd","C. Hubbard","RB","CAR","TB","2022-10-23T17:00:00Z","14.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"rush_att","C. Hubbard","RB","CAR","TB","2022-10-23T17:00:00Z","6.5","over","102","undefined","null","null","under","-139","undefined","null","null"
"rush_recv_yd","C. Hubbard","RB","CAR","TB","2022-10-23T17:00:00Z","44.5","over","102","undefined","null","null","under","-138","undefined","null","null"
"rush_yd","C. Hubbard","RB","CAR","TB","2022-10-23T17:00:00Z","24","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","D. Foreman","RB","CAR","TB","2022-10-23T17:00:00Z","1.5","over","115","undefined","null","null","under","-154","undefined","null","null"
"recv_yd","D. Foreman","RB","CAR","TB","2022-10-23T17:00:00Z","7.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","D. Foreman","RB","CAR","TB","2022-10-23T17:00:00Z","41.5","over","-104","undefined","null","null","under","-131","undefined","null","null"
"recv_rec","D. Moore","WR","CAR","TB","2022-10-23T17:00:00Z","4.5","over","-101","undefined","null","null","under","-134","undefined","null","null"
"recv_yd","D. Moore","WR","CAR","TB","2022-10-23T17:00:00Z","48.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","I. Thomas","TE","CAR","TB","2022-10-23T17:00:00Z","1.5","over","-157","undefined","null","null","under","115","undefined","null","null"
"recv_yd","I. Thomas","TE","CAR","TB","2022-10-23T17:00:00Z","12.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","L. Shenault Jr.","WR","CAR","TB","2022-10-23T17:00:00Z","12.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_att","P. Walker","QB","CAR","TB","2022-10-23T17:00:00Z","28.5","over","-105","undefined","null","null","under","-129","undefined","null","null"
"pass_comp","P. Walker","QB","CAR","TB","2022-10-23T17:00:00Z","16.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"pass_int","P. Walker","QB","CAR","TB","2022-10-23T17:00:00Z","0.5","over","-204","undefined","null","null","under","150","undefined","null","null"
"pass_td","P. Walker","QB","CAR","TB","2022-10-23T17:00:00Z","0.5","over","-141","undefined","null","null","under","106","undefined","null","null"
"pass_yd","P. Walker","QB","CAR","TB","2022-10-23T17:00:00Z","156.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","S. Smith","WR","CAR","TB","2022-10-23T17:00:00Z","1.5","over","-127","undefined","null","null","under","-106","undefined","null","null"
"recv_yd","S. Smith","WR","CAR","TB","2022-10-23T17:00:00Z","13.5","over","-122","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","T. Marshall Jr.","WR","CAR","TB","2022-10-23T17:00:00Z","2.5","over","132","undefined","null","null","under","-180","undefined","null","null"
"recv_yd","T. Marshall Jr.","WR","CAR","TB","2022-10-23T17:00:00Z","18.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","C. Otton","TE","TB","CAR","2022-10-23T17:00:00Z","2.5","over","-195","undefined","null","null","under","142","undefined","null","null"
"recv_yd","C. Otton","TE","TB","CAR","2022-10-23T17:00:00Z","27.5","over","-130","undefined","null","null","under","-106","undefined","null","null"
"recv_rec","C. Godwin","WR","TB","CAR","2022-10-23T17:00:00Z","5.5","over","-141","undefined","null","null","under","105","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","CAR","2022-10-23T17:00:00Z","62.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","L. Fournette","RB","TB","CAR","2022-10-23T17:00:00Z","4.5","over","116","undefined","null","null","under","-154","undefined","null","null"
"recv_yd","L. Fournette","RB","TB","CAR","2022-10-23T17:00:00Z","29.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_att","L. Fournette","RB","TB","CAR","2022-10-23T17:00:00Z","16.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
"rush_recv_yd","L. Fournette","RB","TB","CAR","2022-10-23T17:00:00Z","99.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","L. Fournette","RB","TB","CAR","2022-10-23T17:00:00Z","65.5","over","-120","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","M. Evans","WR","TB","CAR","2022-10-23T17:00:00Z","4.5","over","-102","undefined","null","null","under","-130","undefined","null","null"
"recv_yd","M. Evans","WR","TB","CAR","2022-10-23T17:00:00Z","65.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","R. White","RB","TB","CAR","2022-10-23T17:00:00Z","16.5","over","-113","undefined","null","null","under","-117","undefined","null","null"
"rush_recv_yd","R. White","RB","TB","CAR","2022-10-23T17:00:00Z","39.5","over","-120","undefined","null","null","under","-113","undefined","null","null"
"rush_yd","R. White","RB","TB","CAR","2022-10-23T17:00:00Z","20.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_rec","R. Gage","WR","TB","CAR","2022-10-23T17:00:00Z","2.5","over","-182","undefined","null","null","under","133","undefined","null","null"
"recv_yd","R. Gage","WR","TB","CAR","2022-10-23T17:00:00Z","29.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"pass_att","T. Brady","QB","TB","CAR","2022-10-23T17:00:00Z","35.5","over","-126","undefined","null","null","under","-109","undefined","null","null"
"pass_comp","T. Brady","QB","TB","CAR","2022-10-23T17:00:00Z","24.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"pass_int","T. Brady","QB","TB","CAR","2022-10-23T17:00:00Z","0.5","over","134","undefined","null","null","under","-180","undefined","null","null"
"pass_td","T. Brady","QB","TB","CAR","2022-10-23T17:00:00Z","1.5","over","-207","undefined","null","null","under","153","undefined","null","null"
"pass_yd","T. Brady","QB","TB","CAR","2022-10-23T17:00:00Z","263.5","over","-114","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","A. Pierce","WR","IND","TEN","2022-10-23T17:00:00Z","3.5","over","-128","undefined","null","null","under","-103","undefined","null","null"
"recv_yd","A. Pierce","WR","IND","TEN","2022-10-23T17:00:00Z","44.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","J. Taylor","RB","IND","TEN","2022-10-23T17:00:00Z","1.5","over","-185","undefined","null","null","under","136","undefined","null","null"
"recv_yd","J. Taylor","RB","IND","TEN","2022-10-23T17:00:00Z","10.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"rush_recv_yd","J. Taylor","RB","IND","TEN","2022-10-23T17:00:00Z","82.5","over","-127","undefined","null","null","under","-107","undefined","null","null"
"rush_yd","J. Taylor","RB","IND","TEN","2022-10-23T17:00:00Z","70.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","K. Granson","TE","IND","TEN","2022-10-23T17:00:00Z","16.5","over","-119","undefined","null","null","under","-112","undefined","null","null"
"pass_att","M. Ryan","QB","IND","TEN","2022-10-23T17:00:00Z","34.5","over","-105","undefined","null","null","under","-128","undefined","null","null"
"pass_comp","M. Ryan","QB","IND","TEN","2022-10-23T17:00:00Z","22.5","over","-104","undefined","null","null","under","-130","undefined","null","null"
"pass_int","M. Ryan","QB","IND","TEN","2022-10-23T17:00:00Z","0.5","over","-137","undefined","null","null","under","100","undefined","null","null"
"pass_td","M. Ryan","QB","IND","TEN","2022-10-23T17:00:00Z","1.5","over","115","undefined","null","null","under","-152","undefined","null","null"
"pass_yd","M. Ryan","QB","IND","TEN","2022-10-23T17:00:00Z","252.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","M. Ryan","QB","IND","TEN","2022-10-23T17:00:00Z","2.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_rec","M. Pittman Jr.","WR","IND","TEN","2022-10-23T17:00:00Z","5.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","TEN","2022-10-23T17:00:00Z","67.5","over","-111","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","P. Campbell","WR","IND","TEN","2022-10-23T17:00:00Z","27.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","IND","2022-10-23T17:00:00Z","14.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","D. Henry","RB","TEN","IND","2022-10-23T17:00:00Z","2.5","over","141","undefined","null","null","under","-190","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","IND","2022-10-23T17:00:00Z","14.5","over","-117","undefined","null","null","under","-116","undefined","null","null"
"rush_recv_yd","D. Henry","RB","TEN","IND","2022-10-23T17:00:00Z","108.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","D. Henry","RB","TEN","IND","2022-10-23T17:00:00Z","90.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","N. Westbrook-Ikhine","WR","TEN","IND","2022-10-23T17:00:00Z","2.5","over","-127","undefined","null","null","under","-104","undefined","null","null"
"recv_yd","N. Westbrook-Ikhine","WR","TEN","IND","2022-10-23T17:00:00Z","33.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","R. Woods","WR","TEN","IND","2022-10-23T17:00:00Z","4.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","IND","2022-10-23T17:00:00Z","51.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"pass_att","R. Tannehill","QB","TEN","IND","2022-10-23T17:00:00Z","29.5","over","112","undefined","null","null","under","-144","undefined","null","null"
"pass_comp","R. Tannehill","QB","TEN","IND","2022-10-23T17:00:00Z","19.5","over","-130","undefined","null","null","under","-105","undefined","null","null"
"pass_int","R. Tannehill","QB","TEN","IND","2022-10-23T17:00:00Z","0.5","over","101","undefined","null","null","under","-138","undefined","null","null"
"pass_td","R. Tannehill","QB","TEN","IND","2022-10-23T17:00:00Z","1.5","over","146","undefined","null","null","under","-197","undefined","null","null"
"pass_yd","R. Tannehill","QB","TEN","IND","2022-10-23T17:00:00Z","220.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","R. Tannehill","QB","TEN","IND","2022-10-23T17:00:00Z","8.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"rush_att","C. Huntley","RB","ATL","CIN","2022-10-23T17:00:00Z","9.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","C. Huntley","RB","ATL","CIN","2022-10-23T17:00:00Z","37.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","D. Byrd","WR","ATL","CIN","2022-10-23T17:00:00Z","3.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","D. London","WR","ATL","CIN","2022-10-23T17:00:00Z","3.5","over","-164","undefined","null","null","under","122","undefined","null","null"
"recv_yd","D. London","WR","ATL","CIN","2022-10-23T17:00:00Z","44.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","K. Hodge","WR","ATL","CIN","2022-10-23T17:00:00Z","0.5","over","-105","undefined","null","null","under","-130","undefined","null","null"
"recv_rec","K. Pitts","TE","ATL","CIN","2022-10-23T17:00:00Z","3.5","over","-105","undefined","null","null","under","-127","undefined","null","null"
"recv_yd","K. Pitts","TE","ATL","CIN","2022-10-23T17:00:00Z","42.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_att","M. Mariota","QB","ATL","CIN","2022-10-23T17:00:00Z","26.5","over","-121","undefined","null","null","under","-110","undefined","null","null"
"pass_comp","M. Mariota","QB","ATL","CIN","2022-10-23T17:00:00Z","15.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"pass_int","M. Mariota","QB","ATL","CIN","2022-10-23T17:00:00Z","0.5","over","-106","undefined","null","null","under","-126","undefined","null","null"
"pass_td","M. Mariota","QB","ATL","CIN","2022-10-23T17:00:00Z","0.5","over","-239","undefined","null","null","under","174","undefined","null","null"
"pass_yd","M. Mariota","QB","ATL","CIN","2022-10-23T17:00:00Z","187.5","over","-119","undefined","null","null","under","-109","undefined","null","null"
"rush_yd","M. Mariota","QB","ATL","CIN","2022-10-23T17:00:00Z","34.5","over","-112","undefined","null","null","under","-122","undefined","null","null"
"recv_rec","O. Zaccheaus","WR","ATL","CIN","2022-10-23T17:00:00Z","2.5","over","120","undefined","null","null","under","-160","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","CIN","2022-10-23T17:00:00Z","31.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","P. Hesse","TE","ATL","CIN","2022-10-23T17:00:00Z","4.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"rush_att","T. Allgeier","RB","ATL","CIN","2022-10-23T17:00:00Z","12.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","T. Allgeier","RB","ATL","CIN","2022-10-23T17:00:00Z","47.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","H. Hurst","TE","CIN","ATL","2022-10-23T17:00:00Z","3.5","over","-102","undefined","null","null","under","-133","undefined","null","null"
"recv_yd","H. Hurst","TE","CIN","ATL","2022-10-23T17:00:00Z","31.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","J. Chase","WR","CIN","ATL","2022-10-23T17:00:00Z","6.5","over","-104","undefined","null","null","under","-128","undefined","null","null"
"recv_yd","J. Chase","WR","CIN","ATL","2022-10-23T17:00:00Z","81.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_att","J. Burrow","QB","CIN","ATL","2022-10-23T17:00:00Z","37.5","over","-104","undefined","null","null","under","-129","undefined","null","null"
"pass_comp","J. Burrow","QB","CIN","ATL","2022-10-23T17:00:00Z","25.5","over","-131","undefined","null","null","under","-101","undefined","null","null"
"pass_int","J. Burrow","QB","CIN","ATL","2022-10-23T17:00:00Z","0.5","over","118","undefined","null","null","under","-160","undefined","null","null"
"pass_td","J. Burrow","QB","CIN","ATL","2022-10-23T17:00:00Z","2.5","over","165","undefined","null","null","under","-224","undefined","null","null"
"pass_yd","J. Burrow","QB","CIN","ATL","2022-10-23T17:00:00Z","282.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","J. Burrow","QB","CIN","ATL","2022-10-23T17:00:00Z","11.5","over","-119","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","J. Mixon","RB","CIN","ATL","2022-10-23T17:00:00Z","3.5","over","-157","undefined","null","null","under","118","undefined","null","null"
"recv_yd","J. Mixon","RB","CIN","ATL","2022-10-23T17:00:00Z","22.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_att","J. Mixon","RB","CIN","ATL","2022-10-23T17:00:00Z","16.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_recv_yd","J. Mixon","RB","CIN","ATL","2022-10-23T17:00:00Z","90.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","J. Mixon","RB","CIN","ATL","2022-10-23T17:00:00Z","64.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","T. Higgins","WR","CIN","ATL","2022-10-23T17:00:00Z","5.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. Higgins","WR","CIN","ATL","2022-10-23T17:00:00Z","73.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","T. Boyd","WR","CIN","ATL","2022-10-23T17:00:00Z","3.5","over","-144","undefined","null","null","under","108","undefined","null","null"
"recv_yd","T. Boyd","WR","CIN","ATL","2022-10-23T17:00:00Z","40.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","C. Kirk","WR","JAX","NYG","2022-10-23T17:00:00Z","4.5","over","-154","undefined","null","null","under","117","undefined","null","null"
"recv_yd","C. Kirk","WR","JAX","NYG","2022-10-23T17:00:00Z","51.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"recv_rec","E. Engram","TE","JAX","NYG","2022-10-23T17:00:00Z","3.5","over","117","undefined","null","null","under","-157","undefined","null","null"
"recv_yd","E. Engram","TE","JAX","NYG","2022-10-23T17:00:00Z","29.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","J. Robinson","RB","JAX","NYG","2022-10-23T17:00:00Z","1.5","over","121","undefined","null","null","under","-163","undefined","null","null"
"recv_yd","J. Robinson","RB","JAX","NYG","2022-10-23T17:00:00Z","7.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"rush_recv_yd","J. Robinson","RB","JAX","NYG","2022-10-23T17:00:00Z","56.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","J. Robinson","RB","JAX","NYG","2022-10-23T17:00:00Z","45.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","T. Etienne","RB","JAX","NYG","2022-10-23T17:00:00Z","2.5","over","100","undefined","null","null","under","-133","undefined","null","null"
"recv_yd","T. Etienne","RB","JAX","NYG","2022-10-23T17:00:00Z","15.5","over","-125","undefined","null","null","under","-106","undefined","null","null"
"rush_recv_yd","T. Etienne","RB","JAX","NYG","2022-10-23T17:00:00Z","71.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_yd","T. Etienne","RB","JAX","NYG","2022-10-23T17:00:00Z","51.5","over","-121","undefined","null","null","under","-110","undefined","null","null"
"pass_att","T. Lawrence","QB","JAX","NYG","2022-10-23T17:00:00Z","32.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"pass_comp","T. Lawrence","QB","JAX","NYG","2022-10-23T17:00:00Z","21.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
"pass_int","T. Lawrence","QB","JAX","NYG","2022-10-23T17:00:00Z","0.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"pass_td","T. Lawrence","QB","JAX","NYG","2022-10-23T17:00:00Z","1.5","over","114","undefined","null","null","under","-150","undefined","null","null"
"pass_yd","T. Lawrence","QB","JAX","NYG","2022-10-23T17:00:00Z","225.5","over","-116","-0.01175000000000026","null","null","under","-116","-0.06244999999999967","null","null"
"rush_yd","T. Lawrence","QB","JAX","NYG","2022-10-23T17:00:00Z","15.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","Z. Jones","WR","JAX","NYG","2022-10-23T17:00:00Z","3.5","over","-128","undefined","null","null","under","-104","undefined","null","null"
"recv_yd","Z. Jones","WR","JAX","NYG","2022-10-23T17:00:00Z","38.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","D. Bellinger","TE","NYG","JAX","2022-10-23T17:00:00Z","2.5","over","-160","undefined","null","null","under","120","undefined","null","null"
"recv_yd","D. Bellinger","TE","NYG","JAX","2022-10-23T17:00:00Z","26.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"pass_att","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","27.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"pass_comp","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","18.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"pass_int","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","0.5","over","107","undefined","null","null","under","-144","undefined","null","null"
"pass_td","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","1.5","over","186","undefined","null","null","under","-251","undefined","null","null"
"pass_yd","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","197.5","over","-115","0.02441145116279031","null","null","under","-117","-0.09828977207373252","null","null"
"rush_att","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","7.5","over","114","undefined","null","null","under","-153","undefined","null","null"
"rush_yd","D. Jones","QB","NYG","JAX","2022-10-23T17:00:00Z","34.5","over","-105","undefined","null","null","under","-128","undefined","null","null"
"recv_rec","D. Slayton","WR","NYG","JAX","2022-10-23T17:00:00Z","2.5","over","102","undefined","null","null","under","-134","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","JAX","2022-10-23T17:00:00Z","29.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","M. Johnson","WR","NYG","JAX","2022-10-23T17:00:00Z","23.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","S. Barkley","RB","NYG","JAX","2022-10-23T17:00:00Z","3.5","over","-102","undefined","null","null","under","-132","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","JAX","2022-10-23T17:00:00Z","25.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"rush_att","S. Barkley","RB","NYG","JAX","2022-10-23T17:00:00Z","19.5","over","103","undefined","null","null","under","-141","undefined","null","null"
"rush_recv_yd","S. Barkley","RB","NYG","JAX","2022-10-23T17:00:00Z","106.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"rush_yd","S. Barkley","RB","NYG","JAX","2022-10-23T17:00:00Z","76.5","over","-124","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","W. Robinson","WR","NYG","JAX","2022-10-23T17:00:00Z","3.5","over","129","undefined","null","null","under","-173","undefined","null","null"
"recv_yd","W. Robinson","WR","NYG","JAX","2022-10-23T17:00:00Z","31.5","over","-129","undefined","null","null","under","-104","undefined","null","null"
"recv_rec","C. Lamb","WR","DAL","DET","2022-10-23T17:00:00Z","6.5","over","104","undefined","null","null","under","-138","undefined","null","null"
"recv_yd","C. Lamb","WR","DAL","DET","2022-10-23T17:00:00Z","72.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"pass_att","D. Prescott","QB","DAL","DET","2022-10-23T17:00:00Z","34.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"pass_comp","D. Prescott","QB","DAL","DET","2022-10-23T17:00:00Z","22.5","over","-121","undefined","null","null","under","-110","undefined","null","null"
"pass_int","D. Prescott","QB","DAL","DET","2022-10-23T17:00:00Z","0.5","over","117","undefined","null","null","under","-158","undefined","null","null"
"pass_td","D. Prescott","QB","DAL","DET","2022-10-23T17:00:00Z","1.5","over","-138","undefined","null","null","under","104","undefined","null","null"
"pass_yd","D. Prescott","QB","DAL","DET","2022-10-23T17:00:00Z","260.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","D. Prescott","QB","DAL","DET","2022-10-23T17:00:00Z","9.5","over","-112","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","D. Schultz","TE","DAL","DET","2022-10-23T17:00:00Z","2.5","over","-177","undefined","null","null","under","131","undefined","null","null"
"recv_yd","D. Schultz","TE","DAL","DET","2022-10-23T17:00:00Z","29.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
