"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"pass_yd","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","244.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","M. White","QB","NYJ","BUF","2022-12-11T18:00:00Z","3.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_rec","T. Conklin","TE","NYJ","BUF","2022-12-11T18:00:00Z","2.5","over","-123","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","BUF","2022-12-11T18:00:00Z","24.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","3.5","over","128","undefined","null","null","under","-175","undefined","null","null"
"recv_yd","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","21.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"rush_recv_yd","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","67.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_yd","Z. Knight","RB","NYJ","BUF","2022-12-11T18:00:00Z","41.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","D. Robinson","WR","BLT","PIT","2022-12-11T18:00:00Z","27.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","D. Duvernay","WR","BLT","PIT","2022-12-11T18:00:00Z","2.5","over","112","undefined","null","null","under","-149","undefined","null","null"
"recv_yd","D. Duvernay","WR","BLT","PIT","2022-12-11T18:00:00Z","22.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","M. Andrews","TE","BLT","PIT","2022-12-11T18:00:00Z","4.5","over","-148","undefined","null","null","under","111","undefined","null","null"
"recv_yd","M. Andrews","TE","BLT","PIT","2022-12-11T18:00:00Z","59.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"pass_comp","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","16.5","over","100","undefined","null","null","under","-130","undefined","null","null"
"pass_int","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","0.5","over","-128","undefined","null","null","under","-107","undefined","null","null"
"pass_td","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","0.5","over","-241","undefined","null","null","under","170","undefined","null","null"
"pass_yd","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","189.5","over","-121","undefined","null","null","under","-113","undefined","null","null"
"rush_att","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","8.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","T. Huntley","QB","BLT","PIT","2022-12-11T18:00:00Z","40.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","D. Johnson","WR","PIT","BLT","2022-12-11T18:00:00Z","4.5","over","-136","undefined","null","null","under","102","undefined","null","null"
"recv_yd","D. Johnson","WR","PIT","BLT","2022-12-11T18:00:00Z","47.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","G. Pickens","WR","PIT","BLT","2022-12-11T18:00:00Z","3.5","over","109","undefined","null","null","under","-145","undefined","null","null"
"recv_yd","G. Pickens","WR","PIT","BLT","2022-12-11T18:00:00Z","42.5","over","-114","undefined","null","null","under","-120","undefined","null","null"
"pass_att","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","30.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_comp","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","19.5","over","-132","undefined","null","null","under","-102","undefined","null","null"
"pass_int","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","0.5","over","-110","undefined","null","null","under","-124","undefined","null","null"
"pass_td","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","1.5","over","154","undefined","null","null","under","-208","undefined","null","null"
"pass_yd","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","212.5","over","105","undefined","null","null","under","-141","undefined","null","null"
"rush_yd","K. Pickett","QB","PIT","BLT","2022-12-11T18:00:00Z","21.5","over","-112","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","N. Harris","RB","PIT","BLT","2022-12-11T18:00:00Z","10.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_att","N. Harris","RB","PIT","BLT","2022-12-11T18:00:00Z","14.5","over","-105","undefined","null","null","under","-128","undefined","null","null"
"rush_recv_yd","N. Harris","RB","PIT","BLT","2022-12-11T18:00:00Z","68.5","over","-106","undefined","null","null","under","-127","undefined","null","null"
"rush_yd","N. Harris","RB","PIT","BLT","2022-12-11T18:00:00Z","55.5","over","-102","undefined","null","null","under","-132","undefined","null","null"
"recv_rec","P. Freiermuth","TE","PIT","BLT","2022-12-11T18:00:00Z","4.5","over","118","undefined","null","null","under","-158","undefined","null","null"
"recv_yd","P. Freiermuth","TE","PIT","BLT","2022-12-11T18:00:00Z","42.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","S. Sims","WR","PIT","BLT","2022-12-11T18:00:00Z","8.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","C. Lamb","WR","DAL","HST","2022-12-11T18:00:00Z","5.5","over","-136","undefined","null","null","under","106","undefined","null","null"
"recv_yd","C. Lamb","WR","DAL","HST","2022-12-11T18:00:00Z","68.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_att","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","30","over","-115","undefined","null","null","under","-115","undefined","null","null"
"pass_comp","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","20.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"pass_int","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","0.5","over","107","undefined","null","null","under","-145","undefined","null","null"
"pass_td","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","1.5","over","-154","undefined","null","null","under","118","undefined","null","null"
"pass_yd","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","238.5","over","-111","undefined","null","null","under","-122","undefined","null","null"
"rush_yd","D. Prescott","QB","DAL","HST","2022-12-11T18:00:00Z","9.5","over","-109","undefined","null","null","under","-125","undefined","null","null"
"recv_rec","D. Schultz","TE","DAL","HST","2022-12-11T18:00:00Z","3.5","over","-128","undefined","null","null","under","100","undefined","null","null"
"recv_yd","D. Schultz","TE","DAL","HST","2022-12-11T18:00:00Z","32.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"rush_recv_yd","E. Elliott","RB","DAL","HST","2022-12-11T18:00:00Z","76.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","E. Elliott","RB","DAL","HST","2022-12-11T18:00:00Z","67.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","M. Gallup","WR","DAL","HST","2022-12-11T18:00:00Z","3.5","over","118","undefined","null","null","under","-150","undefined","null","null"
"recv_yd","M. Gallup","WR","DAL","HST","2022-12-11T18:00:00Z","41.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. Pollard","RB","DAL","HST","2022-12-11T18:00:00Z","15.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_recv_yd","T. Pollard","RB","DAL","HST","2022-12-11T18:00:00Z","87.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","T. Pollard","RB","DAL","HST","2022-12-11T18:00:00Z","67.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","C. Moore","WR","HST","DAL","2022-12-11T18:00:00Z","31.5","over","-111","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","D. Pierce","RB","HST","DAL","2022-12-11T18:00:00Z","16.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"rush_recv_yd","D. Pierce","RB","HST","DAL","2022-12-11T18:00:00Z","84.5","over","-107","undefined","null","null","under","-128","undefined","null","null"
"rush_yd","D. Pierce","RB","HST","DAL","2022-12-11T18:00:00Z","63.5","over","-111","undefined","null","null","under","-120","undefined","null","null"
"pass_int","D. Mills","QB","HST","DAL","2022-12-11T18:00:00Z","0.5","over","-223","undefined","null","null","under","160","undefined","null","null"
"pass_td","D. Mills","QB","HST","DAL","2022-12-11T18:00:00Z","0.5","over","-172","undefined","null","null","under","129","undefined","null","null"
"pass_yd","D. Mills","QB","HST","DAL","2022-12-11T18:00:00Z","190.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","P. Dorsett","WR","HST","DAL","2022-12-11T18:00:00Z","32.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","A. Hooper","TE","TEN","JAX","2022-12-11T18:00:00Z","2.5","over","105","undefined","null","null","under","-140","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","JAX","2022-12-11T18:00:00Z","20.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. Okonkwo","TE","TEN","JAX","2022-12-11T18:00:00Z","33.5","over","-125","undefined","null","null","under","-109","undefined","null","null"
"recv_rec","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","1.5","over","-200","undefined","null","null","under","147","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","12.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"rush_att","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","23.5","over","-106","undefined","null","null","under","-126","undefined","null","null"
"rush_recv_yd","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","105.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","D. Henry","RB","TEN","JAX","2022-12-11T18:00:00Z","88.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","N. Westbrook-Ikhine","WR","TEN","JAX","2022-12-11T18:00:00Z","2.5","over","111","undefined","null","null","under","-147","undefined","null","null"
"recv_yd","N. Westbrook-Ikhine","WR","TEN","JAX","2022-12-11T18:00:00Z","30.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","R. Woods","WR","TEN","JAX","2022-12-11T18:00:00Z","3.5","over","105","undefined","null","null","under","-141","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","JAX","2022-12-11T18:00:00Z","37.5","over","-118","undefined","null","null","under","-116","undefined","null","null"
"pass_att","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","26.5","over","-112","undefined","null","null","under","-117","undefined","null","null"
"pass_comp","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","18.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"pass_int","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","0.5","over","106","undefined","null","null","under","-143","undefined","null","null"
"pass_td","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","1.5","over","149","undefined","null","null","under","-201","undefined","null","null"
"pass_yd","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","197.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","R. Tannehill","QB","TEN","JAX","2022-12-11T18:00:00Z","9.5","over","-119","undefined","null","null","under","-111","undefined","null","null"
"recv_rec","A. St. Brown","WR","DET","MIN","2022-12-11T18:00:00Z","6.5","over","-151","undefined","null","null","under","112","undefined","null","null"
"recv_yd","A. St. Brown","WR","DET","MIN","2022-12-11T18:00:00Z","84.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","B. Wright","TE","DET","MIN","2022-12-11T18:00:00Z","1.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
