NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Ezequiel Tovar	+0	SS	R	2	.269	COL	v	TEX	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.182 2-11, 0 HR, 0 RBI, 0 BB, 3 SO	Gray	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+700
Jonah Heim	+0	C	S	5	.300	TEX	@	COL	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.111 1-9, 0 HR, 1 RBI, 0 BB, 2 SO	Gomber	L	.000 0-4, 0 HR, 0 RBI, 0 BB, 0 SO	'+1200
Jordan Beck	+0	LF	R	9	.156	COL	v	TEX	-	-	x+_rbis	0		0.0	0%	0%	0%	0%		Gray	R		'+1100
Josh Smith	+0	3B	L	-	.297	TEX	@	COL	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.000 1-1, 1 HR, 1 RBI, 1 BB, 0 SO	Gomber	L		'+600
Leody Taveras	+0	CF	S	9	.254	TEX	@	COL	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.273 3-11, 0 HR, 3 RBI, 1 BB, 2 SO	Gomber	L	.333 1-3, 1 HR, 1 RBI, 0 BB, 0 SO	'+600
Marcus Semien	+0	2B	R	1	.286	TEX	@	COL	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.462 6-13, 0 HR, 3 RBI, 1 BB, 1 SO	Gomber	L	.000 0-5, 0 HR, 0 RBI, 0 BB, 0 SO	'+1200
Nathaniel Lowe	+0	1B	L	3	.328	TEX	@	COL	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.538 7-13, 0 HR, 2 RBI, 1 BB, 1 SO	Gomber	L	.571 4-7, 1 HR, 3 RBI, 0 BB, 1 SO	'+600
Robbie Grossman	+0	RF	S	6	.000	TEX	@	COL	-	-	x+_rbis	0		0.0	0%	0%	0%	0%		Gomber	L		'+600
Ryan Mcmahon	+0	3B	L	3	.292	COL	v	TEX	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.364 4-11, 0 HR, 0 RBI, 1 BB, 3 SO	Gray	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+600
Sean Bouchard	+0	RF	R	5	.286	COL	v	TEX	-	-	x+_rbis	0		0.0	0%	0%	0%	0%		Gray	R		'+650
Bobby Witt	+0	SS	R	2	.318	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.207 6-29, 1 HR, 6 RBI, 2 BB, 8 SO	Canning	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+1300
Cole Tucker	+0	SS	L	8	.208	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.000 0-2, 0 HR, 2 RBI, 1 BB, 2 SO	Marsh	R		'+800
Hunter Renfroe	+0	RF	R	7	.146	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.135 5-37, 2 HR, 4 RBI, 2 BB, 11 SO	Canning	R	.500 1-2, 1 HR, 2 RBI, 0 BB, 0 SO	'+800
Jo Adell	+0	RF	R	6	.265	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.250 2-8, 0 HR, 1 RBI, 2 BB, 2 SO	Marsh	R		'+900
Kyle Isbel	+0	CF	L	9	.217	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.091 1-11, 0 HR, 1 RBI, 0 BB, 3 SO	Canning	R		'+800
Logan Ohoppe	+0	C	R	5	.279	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.333 1-3, 0 HR, 0 RBI, 1 BB, 0 SO	Marsh	R		'+500
Luis Guillorme	+0	2B	L	7	.333	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.333 1-3, 0 HR, 1 RBI, 1 BB, 2 SO	Marsh	R		'+1200
Maikel Garcia	+0	3B	R	1	.247	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.389 7-18, 0 HR, 3 RBI, 0 BB, 0 SO	Canning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+800
Michael Massey	+0	2B	L	6	.258	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.167 2-12, 0 HR, 1 RBI, 0 BB, 5 SO	Canning	R		'+550
Mickey Moniak	+0	RF	L	2	.190	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.250 3-12, 0 HR, 1 RBI, 0 BB, 4 SO	Marsh	R		'+750
Mj Melendez	+0	LF	L	5	.182	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.235 4-17, 2 HR, 5 RBI, 3 BB, 8 SO	Canning	R	.500 1-2, 1 HR, 2 RBI, 1 BB, 1 SO	'+500
Nelson Velazquez	+0	LF	R	-	.204	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 4 SO	Canning	R		'+850
Nolan Schanuel	+0	1B	L	1	.246	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.250 1-4, 0 HR, 1 RBI, 0 BB, 0 SO	Marsh	R		'+900
Salvador Perez	+0	C	R	4	.328	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.167 4-24, 0 HR, 1 RBI, 1 BB, 7 SO	Canning	R	.333 3-9, 1 HR, 1 RBI, 0 BB, 4 SO	'+950
Taylor Ward	+0	LF	R	3	.265	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.263 5-19, 2 HR, 2 RBI, 3 BB, 1 SO	Marsh	R		'+600
Vinnie Pasquantino	+0	1B	L	3	.256	KC	@	LAA	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.312 5-16, 2 HR, 4 RBI, 0 BB, 6 SO	Canning	R		'+1200
Willie Calhoun	+0	RF	L	4	.280	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Marsh	R		'+600
Zach Neto	+0	SS	R	9	.248	LAA	v	KC	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.364 4-11, 0 HR, 1 RBI, 1 BB, 3 SO	Marsh	R		'+700
Andy Pages	+0	RF	R	8	.308	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%		King	R		'+600
Fernando Tatis	+0	RF	R	2	.255	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.301 22-73, 4 HR, 13 RBI, 6 BB, 13 SO	Glasnow	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+650
Freddie Freeman	+0	1B	L	3	.301	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.282 20-71, 3 HR, 9 RBI, 7 BB, 13 SO	King	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 0 SO	'+475
Gavin Lux	+0	2B	L	9	.191	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.146 12-82, 0 HR, 2 RBI, 8 BB, 18 SO	King	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	'+1200
Ha Seong Kim	+0	SS	R	9	.211	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.230 14-61, 2 HR, 7 RBI, 11 BB, 16 SO	Glasnow	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+1300
Jackson Merrill	+0	CF	L	7	.274	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.400 8-20, 0 HR, 2 RBI, 1 BB, 4 SO	Glasnow	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+850
Jake Cronenworth	+0	1B	L	3	.292	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.255 14-55, 2 HR, 7 RBI, 7 BB, 12 SO	Glasnow	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+850
James Outman	+0	CF	L	7	.163	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.164 9-55, 2 HR, 6 RBI, 11 BB, 17 SO	King	R	.000 0-2, 0 HR, 0 RBI, 2 BB, 0 SO	'+900
Jurickson Profar	+0	LF	S	5	.323	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.204 11-54, 0 HR, 4 RBI, 8 BB, 11 SO	Glasnow	R	.000 1-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+750
Luis Campusano	+0	C	R	8	.274	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.314 11-35, 3 HR, 11 RBI, 0 BB, 2 SO	Glasnow	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+900
Manny Machado	+0	3B	R	4	.243	SD	v	LAD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.242 16-66, 6 HR, 14 RBI, 9 BB, 15 SO	Glasnow	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+550
Max Muncy	+0	3B	L	5	.256	LAD	@	SD	-	-	x+_rbis	0		0.0	0%	0%	0%	0%	.184 9-49, 3 HR, 9 RBI, 9 BB, 18 SO	King	R	.400 2-5, 1 HR, 1 RBI, 1 BB, 3 SO	'+1100
