NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Francisco Alvarez	+0	C	R	6	.241	NYM	@	LAD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 0 RBI, 0 BB, 1 SO	Yamamoto	R		'+500
Francisco Lindor	+0	SS	S	3	.151	NYM	@	LAD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.091 2-22, 0 HR, 1 RBI, 3 BB, 9 SO	Yamamoto	R		'+340
Freddie Freeman	+0	1B	L	3	.276	LAD	v	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.238 5-21, 2 HR, 6 RBI, 5 BB, 7 SO	Manaea	L	.444 4-9, 1 HR, 2 RBI, 1 BB, 1 SO	'+450
Harrison Bader	+0	CF	R	9	.288	NYM	@	LAD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.089 4-45, 0 HR, 2 RBI, 3 BB, 17 SO	Yamamoto	R		'+900
Jeff Mcneil	+0	2B	L	7	.218	NYM	@	LAD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.227 5-22, 0 HR, 1 RBI, 1 BB, 2 SO	Yamamoto	R		'+650
Max Muncy	+0	3B	L	6	.257	LAD	v	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.235 4-17, 1 HR, 1 RBI, 9 BB, 5 SO	Manaea	L	.167 1-6, 1 HR, 2 RBI, 1 BB, 2 SO	'+400
Miguel Rojas	+0	SS	R	9	.280	LAD	v	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.133 2-15, 0 HR, 1 RBI, 2 BB, 1 SO	Manaea	L	.200 1-5, 0 HR, 0 RBI, 0 BB, 2 SO	'+750
Pete Alonso	+0	1B	R	4	.261	NYM	@	LAD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.217 5-23, 0 HR, 1 RBI, 1 BB, 6 SO	Yamamoto	R		'+390
Teoscar Hernandez	+0	RF	R	5	.275	LAD	v	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 4-12, 1 HR, 3 RBI, 0 BB, 2 SO	Manaea	L	.167 2-12, 1 HR, 2 RBI, 0 BB, 3 SO	'+320
Will Smith	+0	C	R	4	.348	LAD	v	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.091 1-11, 0 HR, 1 RBI, 0 BB, 4 SO	Manaea	L	.500 6-12, 0 HR, 2 RBI, 0 BB, 1 SO	'+425
Austin Slater	+0	RF	R	1	.111	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.143 1-7, 0 HR, 0 RBI, 2 BB, 1 SO	Montgomery	L	.500 3-6, 0 HR, 0 RBI, 0 BB, 2 SO	'+600
Blaze Alexander	+0	SS	R	8	.310	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Snell	L		'+1000
Christian Walker	+0	1B	R	4	.247	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.317 13-41, 0 HR, 5 RBI, 11 BB, 6 SO	Snell	L	.056 1-18, 1 HR, 1 RBI, 1 BB, 12 SO	'+550
Eugenio Suarez	+0	3B	R	5	.222	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.200 3-15, 0 HR, 0 RBI, 0 BB, 3 SO	Snell	L		'+600
Gabriel Moreno	+0	C	R	7	.224	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.269 7-26, 0 HR, 2 RBI, 1 BB, 3 SO	Snell	L		'+850
Lourdes Gurriel	+0	LF	R	3	.263	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.298 14-47, 1 HR, 6 RBI, 2 BB, 6 SO	Snell	L	.182 2-11, 2 HR, 3 RBI, 0 BB, 7 SO	'+475
Matt Chapman	+0	3B	R	5	.200	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.286 4-14, 0 HR, 1 RBI, 3 BB, 0 SO	Montgomery	L	.091 1-11, 0 HR, 1 RBI, 2 BB, 2 SO	'+300
Michael Conforto	+0	LF	L	-	.279	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.326 14-43, 2 HR, 7 RBI, 7 BB, 3 SO	Montgomery	L	.333 2-6, 0 HR, 0 RBI, 1 BB, 2 SO	'+700
Nick Ahmed	+0	SS	R	8	.271	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	Montgomery	L	.200 1-5, 0 HR, 2 RBI, 0 BB, 1 SO	'+800
Randal Grichuk	+0	RF	R	6	.233	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.226 7-31, 0 HR, 1 RBI, 3 BB, 6 SO	Snell	L	.148 4-27, 0 HR, 3 RBI, 3 BB, 13 SO	'+550
Thairo Estrada	+0	2B	R	6	.240	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.182 6-33, 0 HR, 0 RBI, 3 BB, 12 SO	Montgomery	L	.167 1-6, 0 HR, 1 RBI, 0 BB, 1 SO	'+700
Tom Murphy	+0	C	R	7	.100	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.429 3-7, 1 HR, 4 RBI, 0 BB, 0 SO	Montgomery	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+475
Wilmer Flores	+0	1B	R	2	.244	SF	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.318 7-22, 1 HR, 5 RBI, 3 BB, 4 SO	Montgomery	L	.000 0-4, 0 HR, 0 RBI, 2 BB, 1 SO	'+475
Kevin Newman	+0	SS	R	9	.167	ARI	@	SF	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.264 14-53, 0 HR, 6 RBI, 5 BB, 6 SO	Snell	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+1200
