NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Mark Canha	'+125	LF	R	5	.222	DET	v	OAK	24th	2nd	r	0.5	0,3,0,0,0,0	0.5	17%	30%	0%	0%	.300 6-20, 1 HR, 1 RBI, 1 BB, 5 SO	Sears	L	.200 1-5, 0 HR, 0 RBI, 0 BB, 0 SO	-165
Christian Encarnacion Strand	'+140	1B	R	3	.192	CIN	v	NYM	4th	14th	r	0.5	0,0,1,0,0,0	0.17	17%	30%	0%	0%	.571 4-7, 2 HR, 4 RBI, 0 BB, 1 SO	Quintana	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	-190
Andrew Benintendi	'+130	LF	L	1	.125	CHW	@	KC	7th	3rd	r	0.5	0,0,0,0,1,0	0.17	17%	20%	0%	0%	.259 35-135, 2 HR, 12 RBI, 18 BB, 24 SO	Singer	R	.273 3-11, 0 HR, 0 RBI, 1 BB, 1 SO	-175
Jake Meyers	'+170	CF	R	9	.250	HOU	@	TEX	10th	13th	r	0.5	1,0,0,0,0,0	0.17	17%	10%	0%	0%	.208 10-48, 1 HR, 7 RBI, 5 BB, 15 SO	Bradford	L		-230
Wyatt Langford	'+130	LF	R	5	.240	TEX	v	HOU	6th	20th	r	0.5	0,1,0,0,0,0	0.17	17%	17%	0%	0%		Brown	R		-175
Rowdy Tellez	'+205	1B	L	6	.286	PIT	v	BAL	12th	21st	r	0.5	0,0,0,1,0,0,0	0.14	14%	10%	31%	0%	.227 20-88, 4 HR, 15 RBI, 10 BB, 25 SO	Rodriguez	R		-290
Darell Hernaiz	'+295	3B	R	8	.000	OAK	@	DET	2nd	12th	r	0.5	0,0,0,1,0,0,0	0.14	14%	14%	0%	0%		Skubal	L		-450
Zack Gelof	'+200	2B	R	1	.148	OAK	@	DET	2nd	12th	r	0.5	0,0,1,0,0,0,0	0.14	14%	14%	0%	0%		Skubal	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-280
Brendan Rodgers	-125	2B	R	4	.120	COL	v	TB	22nd	25th	r	0.5	1,0,0,0,0,0,0	0.14	14%	20%	0%	0%	.100 1-10, 0 HR, 0 RBI, 2 BB, 4 SO	Littell	R	.250 1-4, 0 HR, 0 RBI, 1 BB, 2 SO	-105
Ezequiel Tovar	'+100	SS	R	7	.208	COL	v	TB	22nd	25th	r	0.5	0,0,1,0,0,0,0	0.14	14%	20%	0%	0%	.222 2-9, 0 HR, 0 RBI, 0 BB, 3 SO	Littell	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-135
Ryan Mcmahon	-110	3B	L	5	.375	COL	v	TB	22nd	25th	r	0.5	0,0,0,0,0,0,1	0.14	14%	10%	0%	0%	.150 3-20, 0 HR, 0 RBI, 1 BB, 10 SO	Littell	R	.200 1-5, 0 HR, 0 RBI, 0 BB, 3 SO	-120
Jung Hoo Lee	'+135	CF	L	1	.250	SF	v	SD	25th	30th	r	0.5	0,0,1,0,0,0,0	0.14	14%	14%	0%	25%	.286 4-14, 1 HR, 4 RBI, 3 BB, 2 SO	Cease	R		-185
Adam Frazier	'+165	2B	L	7	.250	KC	v	CHW	19th	5th	r	0.5	0,0,0,0,0,0,1	0.14	14%	10%	0%	114%	.247 20-81, 2 HR, 5 RBI, 9 BB, 18 SO	Fedde	R	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	-220
Alex Bregman	-110	3B	R	4	.200	HOU	@	TEX	10th	13th	r	0.5	0,0,0,0,0,0,1	0.14	14%	30%	0%	0%	.280 121-432, 16 HR, 64 RBI, 71 BB, 66 SO	Bradford	L	.250 1-4, 0 HR, 0 RBI, 0 BB, 1 SO	-120
Dominic Canzone	'+210	LF	L	7	.118	SEA	@	MIL	11th	29th	r	0.5	0,0,0,0,1,0,0	0.14	14%	14%	0%	0%		Peralta	R		-295
