NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jj Bleday	'+150	CF	L	3	.238	OAK	@	SD	7th	21st	bb	0.5	0,2,1,0,0,0,0,1,0,1	0.43	30%	40%	41%	60%	.167 3-18, 1 HR, 1 RBI, 3 BB, 9 SO	King	R		-200
Sal Frelick	'+200	RF	L	5	.252	MIL	v	TOR	14th	9th	bb	0.5	0,0,0,0,0,0,0,0,0,0	0.34	30%	0%	40%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	Bassitt	R		-280
Brendan Donovan	'+240	LF	L	6	.238	STL	v	PIT	19th	25th	bb	0.5	0,0,1,0,0,0,0,0,0,0	0.32	30%	10%	35%	23%	.290 9-31, 1 HR, 2 RBI, 2 BB, 3 SO	Falter	L	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-340
Joc Pederson	'+145	DH	L	3	.286	ARI	v	LAA	28th	28th	bb	0.5	0,0,0,0,1,1,0,0,1,0	0.38	30%	30%	33%	29%	.300 3-10, 0 HR, 1 RBI, 0 BB, 3 SO	Soriano	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	-195
Cal Raleigh	'+120	C	S	4	.211	SEA	v	CHW	30th	29th	bb	0.5	0,0,1,1,1,2,0,0,0,0	0.37	30%	40%	26%	33%	.346 9-26, 3 HR, 14 RBI, 2 BB, 7 SO	Cannon	R		-160
Charlie Blackmon	'+270	RF	L	1	.259	COL	@	MIN	3rd	3rd	bb	0.5	0,0,0,0,1,0,1,0,0,0	0.32	30%	20%	25%	7%	.238 5-21, 0 HR, 0 RBI, 0 BB, 2 SO	Lopez	R	.364 4-11, 0 HR, 2 RBI, 0 BB, 2 SO	-400
Adam Duvall	'+130	LF	R	6	.174	ATL	@	BAL	12th	8th	bb	0.5	0,1,1,0,0,0,0,1,1,0	0.3	30%	40%	21%	14%	.303 10-33, 2 HR, 8 RBI, 0 BB, 10 SO	Povich	L		-175
Jarren Duran	'+250	CF	L	1	.263	BOS	v	PHI	6th	6th	bb	0.5	1,0,2,0,0,1,0,2,1,0	0.39	30%	50%	20%	0%	.133 2-15, 0 HR, 0 RBI, 0 BB, 3 SO	Sanchez	L		-360
Mark Vientos	'+300	3B	R	7	.320	NYM	v	MIA	24th	14th	bb	0.5	0,0,0,1,2,0,0,0,1,0	0.35	30%	30%	19%	45%	.242 8-33, 3 HR, 8 RBI, 4 BB, 9 SO	Garrett	L	.333 2-6, 0 HR, 1 RBI, 1 BB, 1 SO	-450
Willi Castro	'+240	SS	S	8	.252	MIN	v	COL	26th	24th	bb	0.5	0,0,1,0,0,1,0,1,0,1	0.34	30%	40%	17%	43%	.278 5-18, 0 HR, 0 RBI, 4 BB, 6 SO	Gomber	L	.250 1-4, 0 HR, 0 RBI, 0 BB, 1 SO	-350
Richie Palacios	'+220	RF	L	8	.245	TB	v	CHC	22nd	15th	bb	0.5	1,0,0,0,0,0,0,0,0,1	0.38	30%	20%	14%	100%	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	Assad	R		-320
Colton Cowser	'+170	LF	L	9	.220	BAL	v	ATL	10th	20th	bb	0.5	0,0,0,1,0,0,1,0,0,0	0.35	29%	20%	39%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Schwellenbach	R		-235
Josh Bell	'+145	1B	S	3	.249	MIA	@	NYM	29th	26th	bb	0.5	0,0,1,0,0,0,0,0,0,1	0.32	29%	20%	38%	30%	.261 12-46, 2 HR, 7 RBI, 4 BB, 6 SO	Peterson	L	.375 3-8, 0 HR, 3 RBI, 0 BB, 1 SO	-195
Jack Suwinski	'+175	LF	L	9	.173	PIT	@	STL	13th	18th	bb	0.5	0,2,1,0,0,0,0,0,1,1	0.36	29%	40%	37%	38%	.143 4-28, 0 HR, 0 RBI, 4 BB, 11 SO	Gray	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	-240
Isaac Paredes	'+140	3B	R	4	.287	TB	v	CHC	22nd	15th	bb	0.5	1,0,0,0,0,0,0,0,0,0	0.4	29%	10%	34%	20%	.083 1-12, 0 HR, 0 RBI, 0 BB, 3 SO	Assad	R		-185
Marcus Semien	'+225	2B	R	1	.258	TEX	@	LAD	9th	5th	bb	0.5	0,0,3,1,0,2,0,1,0,0	0.38	29%	40%	34%	27%	.125 2-16, 1 HR, 2 RBI, 0 BB, 0 SO	Buehler	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-320
Alejandro Kirk	'+165	C	R	6	.217	TOR	@	MIL	20th	11th	bb	0.5	2,0,0,0,0,0,0,0,1,0	0.37	29%	20%	32%	17%	.364 4-11, 1 HR, 1 RBI, 0 BB, 0 SO	Myers	R		-225
Francisco Lindor	'+205	SS	S	1	.231	NYM	v	MIA	24th	14th	bb	0.5	0,1,0,0,1,0,0,1,0,0	0.31	29%	30%	32%	29%	.231 15-65, 4 HR, 11 RBI, 7 BB, 13 SO	Garrett	L	.312 5-16, 3 HR, 7 RBI, 0 BB, 4 SO	-285
Ozzie Albies	'+250	2B	S	1	.259	ATL	@	BAL	12th	8th	bb	0.5	1,0,0,0,1,0,0,0,0,0	0.3	29%	20%	26%	8%	.167 3-18, 0 HR, 0 RBI, 0 BB, 6 SO	Povich	L		-360
Nico Hoerner	'+275	2B	R	6	.248	CHC	@	TB	5th	4th	bb	0.5	1,0,0,2,0,0,0,1,0,0	0.41	29%	30%	26%	29%	.273 3-11, 1 HR, 1 RBI, 1 BB, 3 SO	Civale	R	.250 1-4, 0 HR, 0 RBI, 1 BB, 0 SO	-400
Maikel Garcia	'+205	3B	R	1	.251	KC	v	NYY	21st	13th	bb	0.5	0,0,1,1,0,0,1,0,0,0	0.3	29%	30%	26%	8%	.250 9-36, 0 HR, 2 RBI, 1 BB, 10 SO	Poteet	R		-290
Nelson Velazquez	'+195	LF	R	5	.212	KC	v	NYY	21st	13th	bb	0.5	0,0,0,0,0,1,1,1,0,1	0.3	29%	40%	24%	25%	.231 3-13, 0 HR, 1 RBI, 1 BB, 4 SO	Poteet	R		-270
Wilmer Flores	'+205	1B	R	7	.222	SF	v	HOU	27th	19th	bb	0.5	0,0,1,2,1,0,0,0,0,1	0.3	29%	40%	22%	20%	.200 2-10, 1 HR, 1 RBI, 2 BB, 3 SO	Valdez	L	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	-290
Luis Robert	'+330	CF	R	3	.182	CHW	@	SEA	1st	2nd	bb	0.5	0,0,0,0,0,0,0,1,1,1	0.29	29%	30%	19%	38%	.125 4-32, 1 HR, 3 RBI, 3 BB, 16 SO	Miller	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-500
Blake Perkins	'+235	CF	S	9	.264	MIL	v	TOR	14th	9th	bb	0.5	0,0,0,0,0,0,1,0,0,0	0.32	28%	10%	29%	0%	.400 2-5, 0 HR, 0 RBI, 0 BB, 3 SO	Bassitt	R		-340
Tj Friedl	'+165	CF	L	1	.219	CIN	v	CLE	8th	16th	bb	0.5	2,0,0,0,1,1,0,1,0,0	0.39	28%	40%	26%	29%	.300 6-20, 1 HR, 2 RBI, 1 BB, 5 SO	Bibee	R		-225
Gabriel Moreno	'+160	C	R	8	.240	ARI	v	LAA	28th	28th	bb	0.5	0,0,0,0,0,0,0,0,0,0	0.33	28%	0%	21%	0%	.667 6-9, 0 HR, 2 RBI, 0 BB, 2 SO	Soriano	R		-215
Bobby Witt	'+150	SS	R	2	.321	KC	v	NYY	21st	13th	bb	0.5	0,1,0,0,1,0,0,0,0,0	0.32	28%	20%	20%	17%	.375 12-32, 1 HR, 4 RBI, 2 BB, 3 SO	Poteet	R		-205
Wenceel Perez	'+215	CF	S	3	.245	DET	v	WSH	11th	23rd	bb	0.5	0,0,1,0,0,0,1,0,0,0	0.33	28%	20%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Irvin	R		-300
Jd Martinez	'+195	DH	R	4	.260	NYM	v	MIA	24th	14th	bb	0.5	1,1,1,0,1,0,0,0,0,1	0.28	28%	50%	0%	33%	.400 4-10, 0 HR, 2 RBI, 1 BB, 2 SO	Garrett	L	.167 1-6, 0 HR, 1 RBI, 0 BB, 4 SO	-265
Daniel Vogelbach	'+115	DH	L	4	.188	TOR	@	MIL	20th	11th	bb	0.5	0,1,0,0,0,0,0,0,1,0	0.27	27%	20%	38%	44%	.167 3-18, 1 HR, 2 RBI, 3 BB, 2 SO	Myers	R		-155
Jake Cronenworth	'+160	1B	L	5	.263	SD	v	OAK	23rd	30th	bb	0.5	0,0,0,0,1,0,0,1,0,0	0.33	27%	20%	32%	11%	.250 9-36, 1 HR, 6 RBI, 1 BB, 6 SO	Harris	L		-220
Manny Machado	'+130	3B	R	4	.252	SD	v	OAK	23rd	30th	bb	0.5	0,0,3,0,2,0,0,0,0,0	0.33	27%	20%	30%	32%	.353 6-17, 0 HR, 0 RBI, 1 BB, 4 SO	Harris	L		-175
Oneil Cruz	'+230	SS	L	4	.243	PIT	@	STL	13th	18th	bb	0.5	1,0,1,0,0,0,1,1,0,0	0.3	27%	40%	28%	56%	.286 10-35, 1 HR, 7 RBI, 6 BB, 12 SO	Gray	R		-320
Alex Verdugo	'+180	LF	L	7	.263	NYY	@	KC	17th	22nd	bb	0.5	0,1,0,0,0,0,0,0,0,0	0.32	27%	10%	25%	24%	.290 9-31, 1 HR, 6 RBI, 1 BB, 4 SO	Lynch	L		-250
Tyler Freeman	'+210	CF	R	2	.223	CLE	@	CIN	18th	27th	bb	0.5	1,0,0,0,0,1,1,1,0,0	0.32	27%	40%	15%	0%	.154 2-13, 0 HR, 1 RBI, 0 BB, 3 SO	Lodolo	L		-295
Donovan Solano	'+180	3B	R	6	.303	SD	v	OAK	23rd	30th	bb	0.5	0,0,1,0,0,0,0,1,1,1	0.31	27%	40%	0%	100%	.167 1-6, 0 HR, 1 RBI, 2 BB, 3 SO	Harris	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-245
Anthony Volpe	'+175	SS	R	1	.274	NYY	@	KC	17th	22nd	bb	0.5	0,0,0,0,0,0,0,0,0,0	0.34	26%	0%	28%	0%	.231 6-26, 0 HR, 0 RBI, 0 BB, 6 SO	Lynch	L		-245
Ivan Herrera	'+205	C	R	5	.256	STL	v	PIT	19th	25th	bb	0.5	0,0,0,1,1,0,0,0,0,0	0.28	26%	20%	25%	0%		Falter	L		-290
Andrew Vaughn	'+250	1B	R	5	.226	CHW	@	SEA	1st	2nd	bb	0.5	0,1,0,1,0,0,0,0,0,0	0.26	26%	20%	24%	29%	.222 6-27, 1 HR, 2 RBI, 1 BB, 7 SO	Miller	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-360
Jake Mccarthy	'+185	RF	L	6	.282	ARI	v	LAA	28th	28th	bb	0.5	0,0,0,0,1,0,0,1,1,0	0.28	26%	30%	22%	25%	.286 2-7, 0 HR, 1 RBI, 1 BB, 1 SO	Soriano	R		-255
Salvador Perez	'+245	C	R	4	.296	KC	v	NYY	21st	13th	bb	0.5	1,0,1,1,0,2,0,0,0,1	0.32	26%	50%	14%	11%	.207 6-29, 2 HR, 6 RBI, 2 BB, 6 SO	Poteet	R		-360
Jacob Hurtubise	'+225	LF	L	7	.222	CIN	v	CLE	8th	16th	bb	0.5	0,0,0,0,0,0,1,1,0,1	0.26	26%	30%	0%	100%	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	Bibee	R		-320
Taylor Walls	'+190	3B	S	7	.167	TB	v	CHC	22nd	15th	bb	0.5	0,0,1,0	0.25	25%	20%	33%	50%	.000 0-7, 0 HR, 0 RBI, 2 BB, 2 SO	Assad	R		-265
Jeimer Candelario	'+235	3B	S	3	.234	CIN	v	CLE	8th	16th	bb	0.5	0,0,0,0,0,1,0,0,0,0	0.31	25%	10%	33%	21%	.444 8-18, 1 HR, 4 RBI, 0 BB, 1 SO	Bibee	R		-340
Josh Rojas	'+170	3B	L	2	.265	SEA	v	CHW	30th	29th	bb	0.5	0,1,0,0,0,0,0,0,1,1	0.32	25%	30%	33%	62%	.400 8-20, 1 HR, 4 RBI, 3 BB, 1 SO	Cannon	R		-230
Tyler Stephenson	'+300	C	R	6	.249	CIN	v	CLE	8th	16th	bb	0.5	0,0,0,0,0,1,0,0,0,0	0.27	25%	10%	26%	9%	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	Bibee	R		-475
Masyn Winn	'+220	SS	R	1	.296	STL	v	PIT	19th	25th	bb	0.5	0,0,1,0,1,0,1,0,0,0	0.29	25%	30%	25%	17%	.182 4-22, 0 HR, 1 RBI, 1 BB, 6 SO	Falter	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-310
Alec Bohm	'+230	3B	R	4	.290	PHI	@	BOS	2nd	12th	bb	0.5	1,0,0,0,0,0,0,0,2,0	0.31	25%	20%	23%	38%	.267 4-15, 0 HR, 2 RBI, 1 BB, 1 SO	Pivetta	R		-330
Bryan De La Cruz	'+205	LF	R	2	.249	MIA	@	NYM	29th	26th	bb	0.5	0,0,1,0,0,0,0,0,0,0	0.29	25%	10%	22%	23%	.298 14-47, 1 HR, 7 RBI, 5 BB, 13 SO	Peterson	L	.222 2-9, 0 HR, 0 RBI, 2 BB, 4 SO	-290
Garrett Stubbs	'+265	C	L	8	.179	PHI	@	BOS	2nd	12th	bb	0.5	0,0,0,0,0,1,0,2,0,0	0.35	25%	20%	19%	0%	.167 2-12, 0 HR, 0 RBI, 0 BB, 3 SO	Pivetta	R		-380
Jamie Westbrook	'+245	2B	R	6	.154	BOS	v	PHI	6th	6th	bb	0.5	1,0,0,0,1,0,0,0	0.25	25%	25%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Sanchez	L		-360
Ryan Bliss	'+270	2B	R	-	.200	SEA	v	CHW	30th	29th	bb	0.5	0,2,0,0,0,0,0,0,0,0	0.33	25%	10%	0%	0%	.143 1-7, 0 HR, 0 RBI, 0 BB, 3 SO	Cannon	R		-400
Nolan Schanuel	'+255	1B	L	1	.212	LAA	@	ARI	16th	17th	bb	0.5	0,0,0,0,1,0,0,1,0,0	0.29	24%	20%	52%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 0 SO	Cecconi	R		-370
Adley Rutschman	'+175	C	S	2	.297	BAL	v	ATL	10th	20th	bb	0.5	1,0,0,1,0,0,0,1,0,0	0.24	24%	30%	45%	75%	.000 0-12, 0 HR, 0 RBI, 4 BB, 2 SO	Schwellenbach	R		-245
Seiya Suzuki	'+150	RF	R	2	.264	CHC	@	TB	5th	4th	bb	0.5	0,0,0,1,0,0,0,2,0,0	0.29	24%	20%	33%	43%	.333 5-15, 0 HR, 0 RBI, 1 BB, 5 SO	Civale	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-205
Nolan Arenado	'+245	3B	R	4	.244	STL	v	PIT	19th	25th	bb	0.5	0,1,0,0,1,3,0,0,0,0	0.32	24%	30%	28%	31%	.283 15-53, 1 HR, 4 RBI, 6 BB, 11 SO	Falter	L	.333 2-6, 1 HR, 3 RBI, 0 BB, 2 SO	-350
Ryan Mountcastle	'+255	1B	R	3	.277	BAL	v	ATL	10th	20th	bb	0.5	0,0,0,0,0,0,1,1,0,1	0.26	24%	30%	25%	20%	.176 3-17, 0 HR, 0 RBI, 1 BB, 5 SO	Schwellenbach	R		-370
Jeff Mcneil	'+280	2B	L	-	.231	NYM	v	MIA	24th	14th	bb	0.5	1,0,0,0,0,0,0,0,0,0	0.29	24%	10%	24%	32%	.296 16-54, 1 HR, 7 RBI, 7 BB, 4 SO	Garrett	L	.400 4-10, 0 HR, 1 RBI, 1 BB, 0 SO	-425
Luis Rengifo	'+310	2B	S	2	.313	LAA	@	ARI	16th	17th	bb	0.5	0,0,0,0,1,0,0,1,0,0	0.24	24%	20%	23%	0%	.222 2-9, 0 HR, 0 RBI, 0 BB, 3 SO	Cecconi	R		-450
Jordan Westburg	'+270	3B	R	6	.275	BAL	v	ATL	10th	20th	bb	0.5	0,0,0,0,1,0,0,0,0,0	0.27	24%	10%	21%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Schwellenbach	R		-400
Alex Bregman	'+235	3B	R	2	.236	HOU	@	SF	15th	1st	bb	0.5	0,0,0,0,1,1,1,0,0,0	0.34	23%	30%	44%	50%	.182 4-22, 1 HR, 5 RBI, 0 BB, 1 SO	Webb	R	.200 1-5, 1 HR, 2 RBI, 1 BB, 0 SO	-340
Giancarlo Stanton	'+165	DH	R	4	.229	NYY	@	KC	17th	22nd	bb	0.5	0,0,1,0,0,3,0,0,0,0	0.28	23%	20%	38%	38%	.375 6-16, 2 HR, 5 RBI, 0 BB, 3 SO	Lynch	L		-225
Cody Bellinger	'+270	CF	L	3	.264	CHC	@	TB	5th	4th	bb	0.5	0,0,0,1,0,0,0,0,0,0	0.32	23%	10%	35%	40%	.316 6-19, 1 HR, 2 RBI, 3 BB, 5 SO	Civale	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-400
Eugenio Suarez	'+210	3B	R	7	.192	ARI	v	LAA	28th	28th	bb	0.5	0,1,0,1,0,0,0,1,0,0	0.26	23%	30%	35%	29%	.273 15-55, 2 HR, 11 RBI, 3 BB, 20 SO	Soriano	R	.500 1-2, 1 HR, 1 RBI, 1 BB, 0 SO	-295
Carson Kelly	'+350	C	R	9	.236	DET	v	WSH	11th	23rd	bb	0.5	0,0,0,0,0,1,0,0,0,0	0.26	23%	10%	28%	38%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Irvin	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	-550
Travis Darnaud	'+160	C	R	5	.245	ATL	@	BAL	12th	8th	bb	0.5	0,0,0,0,0,1,0,0,0,0	0.25	23%	10%	24%	33%	.232 13-56, 2 HR, 5 RBI, 5 BB, 14 SO	Povich	L		-220
Ryan Ohearn	'+220	1B	L	4	.282	BAL	v	ATL	10th	20th	bb	0.5	0,0,0,1,0,0,0,0,0,0	0.29	23%	10%	20%	0%	.286 2-7, 0 HR, 2 RBI, 0 BB, 3 SO	Schwellenbach	R		-310
Logan Ohoppe	'+265	C	R	5	.270	LAA	@	ARI	16th	17th	bb	0.5	0,0,1,1,0,0,0,0,0,0	0.23	23%	20%	20%	0%	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	Cecconi	R		-390
Gavin Lux	'+175	2B	L	7	.223	LAD	v	TEX	25th	10th	bb	0.5	0,1,0,1,0,0,0,0,0,1	0.25	22%	30%	39%	40%	.400 8-20, 1 HR, 6 RBI, 2 BB, 3 SO	Gray	R	.000 0-7, 0 HR, 1 RBI, 0 BB, 3 SO	-240
Mj Melendez	'+165	LF	L	7	.159	KC	v	NYY	21st	13th	bb	0.5	1,0,0,0,1,1,0,0,0,0	0.24	22%	30%	38%	36%	.280 7-25, 1 HR, 1 RBI, 1 BB, 6 SO	Poteet	R		-225
Jason Heyward	'+190	RF	L	8	.234	LAD	v	TEX	25th	10th	bb	0.5	0,0,1,0,2,0,0,0,0,1	0.26	22%	30%	33%	43%	.143 1-7, 1 HR, 2 RBI, 2 BB, 2 SO	Gray	R	.200 1-5, 0 HR, 1 RBI, 1 BB, 1 SO	-265
Zack Gelof	'+300	2B	R	8	.187	OAK	@	SD	7th	21st	bb	0.5	0,1,0,0,0,0,0,0,0,0	0.27	22%	10%	32%	40%	.294 5-17, 1 HR, 1 RBI, 2 BB, 7 SO	King	R		-450
Jacob Stallings	'+215	C	R	5	.289	COL	@	MIN	3rd	3rd	bb	0.5	0,0,0,0,0,1,0,0,1,0	0.28	22%	20%	29%	50%	.182 2-11, 0 HR, 0 RBI, 2 BB, 5 SO	Lopez	R		-300
Julio Rodriguez	'+250	CF	R	3	.271	SEA	v	CHW	30th	29th	bb	0.5	0,1,0,1,0,2,0,0,0,0	0.25	22%	30%	26%	36%	.346 9-26, 0 HR, 3 RBI, 2 BB, 4 SO	Cannon	R		-360
Adolis Garcia	'+205	RF	R	4	.214	TEX	@	LAD	9th	5th	bb	0.5	0,0,0,0,0,1,0,1,0,0	0.27	22%	20%	25%	11%	.167 1-6, 0 HR, 0 RBI, 2 BB, 1 SO	Buehler	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-290
Shea Langeliers	'+250	C	R	6	.197	OAK	@	SD	7th	21st	bb	0.5	0,0,0,0,0,0,0,0,1,0	0.25	22%	10%	24%	20%	.143 2-14, 1 HR, 1 RBI, 1 BB, 6 SO	King	R		-360
Eddie Rosario	'+250	RF	L	4	.186	WSH	@	DET	4th	7th	bb	0.5	0,1,0,0,0,1,0,0,0,0	0.24	22%	20%	18%	18%	.143 2-14, 1 HR, 1 RBI, 3 BB, 2 SO	Olson	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-370
Michael Harris	'+330	CF	L	7	.248	ATL	@	BAL	12th	8th	bb	0.5	0,0,1,0,0,0,1,0,0,1	0.23	22%	30%	16%	100%	.182 2-11, 0 HR, 1 RBI, 3 BB, 1 SO	Povich	L		-500
David Hamilton	'+330	SS	L	-	.289	BOS	v	PHI	6th	6th	bb	0.5	0,0,0,0,1,0,0,0,0,0	0.21	21%	10%	43%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	Sanchez	L		-525
Rob Refsnyder	'+170	LF	R	2	.328	BOS	v	PHI	6th	6th	bb	0.5	0,0,0,0,0,0,0,0,0,0	0.26	21%	0%	28%	0%	.250 2-8, 0 HR, 3 RBI, 0 BB, 4 SO	Sanchez	L		-235
Manuel Margot	'+255	RF	R	1	.228	MIN	v	COL	26th	24th	bb	0.5	1,0,1,0,0,0,0,0,1,0	0.21	21%	30%	22%	19%	.232 35-151, 4 HR, 12 RBI, 13 BB, 34 SO	Gomber	L		-370
Starling Marte	'+295	RF	R	5	.284	NYM	v	MIA	24th	14th	bb	0.5	0,0,1,0,1,0,0,1,0,0	0.24	21%	30%	20%	28%	.382 13-34, 1 HR, 3 RBI, 3 BB, 6 SO	Garrett	L	.571 4-7, 0 HR, 1 RBI, 0 BB, 1 SO	-450
Max Schuemann	'+270	SS	R	9	.252	OAK	@	SD	7th	21st	bb	0.5	0,1,0,0,0,0,0,0,1,0	0.26	21%	20%	0%	50%	.286 2-7, 0 HR, 0 RBI, 1 BB, 3 SO	King	R		-400
Anthony Rizzo	'+310	1B	L	5	.220	NYY	@	KC	17th	22nd	bb	0.5	0,0,0,0,0,0,1,0,0,0	0.23	20%	10%	37%	27%	.294 5-17, 1 HR, 2 RBI, 0 BB, 2 SO	Lynch	L		-475
Jake Fraley	'+250	RF	L	5	.284	CIN	v	CLE	8th	16th	bb	0.5	0,0,0,0,0,2,1,0,0,0	0.25	20%	20%	33%	29%	.167 1-6, 0 HR, 0 RBI, 0 BB, 0 SO	Bibee	R		-370
Jarred Kelenic	'+260	LF	L	9	.261	ATL	@	BAL	12th	8th	bb	0.5	0,0,0,0,1,0,0,0,0,1	0.2	20%	20%	31%	100%	.083 1-12, 0 HR, 1 RBI, 4 BB, 3 SO	Povich	L		-380
Rowdy Tellez	'+225	1B	L	7	.215	PIT	@	STL	13th	18th	bb	0.5	0,0,0,0,1,0,0,0,1,0	0.22	20%	20%	27%	29%	.222 6-27, 0 HR, 4 RBI, 4 BB, 6 SO	Gray	R	.000 0-4, 0 HR, 1 RBI, 1 BB, 1 SO	-320
Bobby Dalbec	'+230	1B	R	8	.147	BOS	v	PHI	6th	6th	bb	0.5	0,1,0,0,0,0,1,1,0,0	0.2	20%	30%	23%	22%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Sanchez	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	-330
Nick Castellanos	'+320	RF	R	5	.211	PHI	@	BOS	2nd	12th	bb	0.5	0,0,0,0,0,2,0,0,0,0	0.29	20%	10%	23%	15%	.188 3-16, 0 HR, 2 RBI, 0 BB, 3 SO	Pivetta	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-475
Nicky Lopez	'+270	2B	L	2	.238	CHW	@	SEA	1st	2nd	bb	0.5	0,0,1,0,0,0,0,0,0,0	0.24	20%	10%	23%	12%	.365 23-63, 0 HR, 4 RBI, 3 BB, 9 SO	Miller	R		-400
Bo Bichette	'+350	SS	R	3	.240	TOR	@	MIL	20th	11th	bb	0.5	0,0,1,0,0,0,1,0,0,0	0.22	20%	20%	22%	0%	.200 4-20, 1 HR, 2 RBI, 0 BB, 3 SO	Myers	R		-575
Jose Siri	'+240	CF	R	6	.184	TB	v	CHC	22nd	15th	bb	0.5	0,1,0,0,0,0,1,0,0,0	0.26	20%	20%	18%	33%	.100 1-10, 1 HR, 2 RBI, 1 BB, 5 SO	Assad	R		-340
Dominic Canzone	'+260	LF	L	7	.176	SEA	v	CHW	30th	29th	bb	0.5	0,0,0,1,2,0,0,0,0,1	0.26	20%	30%	12%	20%	.188 3-16, 2 HR, 2 RBI, 1 BB, 2 SO	Cannon	R		-380
Dylan Carlson	'+185	RF	S	7	.175	STL	v	PIT	19th	25th	bb	0.5	0,1,0,0,1,0,0,0,0,0	0.19	19%	20%	31%	42%	.000 0-8, 0 HR, 0 RBI, 1 BB, 3 SO	Falter	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	-255
Matt Vierling	'+215	3B	R	1	.270	DET	v	WSH	11th	23rd	bb	0.5	1,0,0,0,0,0,1,1,1,1	0.2	19%	50%	23%	19%	.312 5-16, 1 HR, 1 RBI, 1 BB, 0 SO	Irvin	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	-300
Emmanuel Rivera	'+205	3B	R	7	.214	MIA	@	NYM	29th	26th	bb	0.5	0,0,0,0,0,1,0,0,1,0	0.23	19%	20%	23%	33%	.200 3-15, 0 HR, 1 RBI, 5 BB, 3 SO	Peterson	L		-285
Harrison Bader	'+285	CF	R	8	.257	NYM	v	MIA	24th	14th	bb	0.5	0,0,0,0,0,0,0,1,1,0	0.21	19%	20%	22%	23%	.269 7-26, 0 HR, 4 RBI, 1 BB, 6 SO	Garrett	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	-425
Luis Campusano	'+260	C	R	7	.234	SD	v	OAK	23rd	30th	bb	0.5	0,1,0,0,0,0,0,0,0,0	0.22	19%	10%	19%	0%	.222 4-18, 0 HR, 2 RBI, 0 BB, 2 SO	Harris	L		-380
Jo Adell	'+280	RF	R	6	.197	LAA	@	ARI	16th	17th	bb	0.5	0,0,0,0,1,0,0,1,0,0	0.21	19%	20%	16%	0%	.250 2-8, 0 HR, 0 RBI, 0 BB, 5 SO	Cecconi	R		-425
Jose Trevino	'+220	C	R	8	.264	NYY	@	KC	17th	22nd	bb	0.5	0,0,1,1,1,0,0,0,0,0	0.21	19%	30%	13%	10%	.276 8-29, 0 HR, 5 RBI, 1 BB, 8 SO	Lynch	L		-310
Isiah Kiner Falefa	'+330	3B	R	8	.270	TOR	@	MIL	20th	11th	bb	0.5	0,0,0,0,0,0,1,0,0,0	0.18	18%	10%	20%	12%	.083 1-12, 0 HR, 0 RBI, 0 BB, 2 SO	Myers	R		-500
Kyle Isbel	'+260	CF	L	9	.221	KC	v	NYY	21st	13th	bb	0.5	1,0,0,1,0,0,0,0,0,1	0.18	18%	30%	16%	10%	.438 7-16, 1 HR, 3 RBI, 1 BB, 5 SO	Poteet	R		-380
