NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Seiya Suzuki	+0	RF	R	3	.265	CHC	v	MIL	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.255 14-55, 2 HR, 3 RBI, 7 BB, 19 SO	Myers	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+290
William Contreras	+0	C	R	2	.287	MIL	@	CHC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.280 23-82, 0 HR, 11 RBI, 7 BB, 15 SO	Assad	R	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	'+340
Willy Adames	+0	SS	R	4	.248	MIL	@	CHC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.235 20-85, 3 HR, 18 RBI, 9 BB, 20 SO	Assad	R	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	'+350
Adam Frazier	+0	2B	L	1	.200	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 1 RBI, 0 BB, 3 SO	Diaz	R		'+600
Bobby Witt	+0	SS	R	2	.337	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.231 3-13, 0 HR, 0 RBI, 1 BB, 4 SO	Diaz	R		'+230
Christian Walker	+0	1B	R	4	.259	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.111 1-9, 0 HR, 1 RBI, 1 BB, 1 SO	Ragans	L		'+400
Corbin Carroll	+0	CF	L	7	.211	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.625 5-8, 0 HR, 0 RBI, 3 BB, 0 SO	Ragans	L		'+800
Drew Waters	+0	RF	S	7	.091	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.400 2-5, 0 HR, 0 RBI, 1 BB, 2 SO	Diaz	R		'+500
Eugenio Suarez	+0	3B	R	6	.211	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.231 6-26, 1 HR, 5 RBI, 7 BB, 12 SO	Ragans	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+600
Gabriel Moreno	+0	C	R	2	.252	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.286 2-7, 0 HR, 1 RBI, 1 BB, 2 SO	Ragans	L		'+600
Hunter Renfroe	+0	RF	R	6	.226	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.000 0-9, 0 HR, 0 RBI, 0 BB, 2 SO	Diaz	R		'+400
Ketel Marte	+0	2B	S	1	.292	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.091 1-11, 0 HR, 0 RBI, 1 BB, 4 SO	Ragans	L		'+380
Kyle Isbel	+0	CF	L	9	.224	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.333 3-9, 0 HR, 1 RBI, 0 BB, 2 SO	Diaz	R		'+750
Lourdes Gurriel	+0	LF	R	3	.260	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 0 RBI, 2 BB, 1 SO	Ragans	L		'+450
Maikel Garcia	+0	3B	R	8	.234	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%		Diaz	R		'+700
Michael Massey	+0	2B	L	5	.274	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.364 4-11, 0 HR, 1 RBI, 0 BB, 3 SO	Diaz	R		'+400
Randal Grichuk	+0	RF	R	5	.284	ARI	@	KC	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.222 2-9, 0 HR, 1 RBI, 0 BB, 3 SO	Ragans	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+500
Salvador Perez	+0	C	R	4	.280	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.500 4-8, 0 HR, 2 RBI, 1 BB, 1 SO	Diaz	R		'+320
Vinnie Pasquantino	+0	1B	L	3	.244	KC	v	ARI	-	-	total_bases_milestones	0		0.0	0%	0%	0%	0%	.385 5-13, 0 HR, 0 RBI, 1 BB, 1 SO	Diaz	R		'+340
