NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Edmundo Sosa	-200	SS	R	7	.294	PHI	@	BOS	8th	24th	h	0.5	1,2,0,1,1,1,1,0,1,1	0.89	69%	80%	47%	60%	.400 4-10, 0 HR, 1 RBI, 0 BB, 2 SO	Crawford	R		'+150
Julio Rodriguez	-230	CF	R	3	.271	SEA	v	CHW	27th	20th	h	0.5	0,3,0,1,1,0,1,1,2,2	1.07	68%	70%	68%	80%	.364 8-22, 0 HR, 3 RBI, 2 BB, 3 SO	Thorpe	R		'+170
Will Smith	-280	C	R	4	.288	LAD	v	TEX	6th	14th	h	0.5	1,0,3,1,1,1,2,0,1,0	1.09	68%	70%	62%	100%	.286 4-14, 0 HR, 2 RBI, 1 BB, 1 SO	Dunning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+200
Mark Vientos	-165	3B	R	7	.324	NYM	v	MIA	26th	16th	h	0.5	0,1,3,2,0,2,1,1,0,1	1.05	68%	70%	49%	50%	.241 7-29, 3 HR, 6 RBI, 4 BB, 8 SO	Luzardo	L	.000 0-9, 0 HR, 0 RBI, 1 BB, 4 SO	'+125
Jose Caballero	-135	SS	R	-	.250	TB	v	CHC	20th	13th	h	0.5	1,0,0,1,1,2,1,1,0,0	0.86	68%	60%	38%	0%		Taillon	R		'+100
Marcus Semien	-230	2B	R	1	.261	TEX	@	LAD	4th	5th	h	0.5	0,1,3,1,2,1,1,1,0,1	1.08	67%	80%	70%	64%	.154 2-13, 1 HR, 2 RBI, 0 BB, 0 SO	Paxton	L	.250 4-16, 2 HR, 4 RBI, 1 BB, 5 SO	'+170
Nolan Arenado	-175	3B	R	5	.239	STL	v	PIT	19th	21st	h	0.5	1,0,2,1,0,1,0,0,1,2	0.92	66%	60%	70%	68%	.265 13-49, 1 HR, 4 RBI, 6 BB, 10 SO	Skenes	R		'+130
Gleyber Torres	-235	2B	R	7	.230	NYY	@	KC	17th	26th	h	0.5	1,1,1,1,1,1,0,1,1,1	0.84	66%	90%	66%	62%	.364 8-22, 2 HR, 6 RBI, 1 BB, 4 SO	Singer	R	.333 2-6, 0 HR, 1 RBI, 1 BB, 2 SO	'+175
Mitch Haniger	-145	RF	R	6	.223	SEA	v	CHW	27th	20th	h	0.5	1,1,1,1,1,1,0,1,0,2	0.77	66%	80%	65%	58%	.228 21-92, 4 HR, 17 RBI, 9 BB, 25 SO	Thorpe	R		'+110
Gunnar Henderson	-175	SS	L	4	.269	BAL	v	ATL	15th	15th	h	0.5	1,3,1,1,0,1,1,1,2,3	1.05	66%	90%	62%	33%	.083 1-12, 0 HR, 1 RBI, 1 BB, 5 SO	Fried	L	.500 1-2, 0 HR, 1 RBI, 1 BB, 0 SO	'+130
Connor Joe	-245	1B	R	3	.263	PIT	@	STL	23rd	29th	h	0.5	1,0,2,1,0,0,0,1,0,1	0.95	66%	50%	56%	50%	.293 12-41, 1 HR, 10 RBI, 4 BB, 7 SO	Mikolas	R		'+180
Tyler Oneill	-125	LF	R	5	.250	BOS	v	PHI	5th	8th	h	0.5	1,1,2,0,0,0,0,2,2,0	0.89	66%	50%	54%	64%	.143 2-14, 0 HR, 0 RBI, 1 BB, 4 SO	Wheeler	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 3 SO	-105
Abraham Toro	-245	3B	S	1	.265	OAK	@	SD	10th	3rd	h	0.5	1,0,0,1,0,1,1,1,1,0	1.02	66%	60%	49%	17%	.091 2-22, 0 HR, 1 RBI, 3 BB, 5 SO	Vasquez	R		'+180
Andy Pages	-180	CF	R	6	.260	LAD	v	TEX	6th	14th	h	0.5	1,2,3,1,0,2,1,0,1,1	0.96	66%	80%	0%	0%		Dunning	R		'+135
Paul Goldschmidt	-175	1B	R	3	.229	STL	v	PIT	19th	21st	h	0.5	0,1,1,1,1,1,1,2,1,1	0.9	65%	90%	69%	72%	.250 12-48, 0 HR, 3 RBI, 8 BB, 9 SO	Skenes	R		'+130
Alex Bregman	-260	3B	R	2	.236	HOU	@	SF	28th	22nd	h	0.5	2,1,2,2,1,1,2,1,1,1	0.92	65%	100%	69%	91%	.167 3-18, 1 HR, 4 RBI, 0 BB, 1 SO	Hicks	R		'+190
Christian Yelich	-215	LF	L	3	.315	MIL	v	TOR	21st	10th	h	0.5	5,1,1,0,2,0,3,2,0,0	1.18	65%	60%	68%	70%	.154 2-13, 0 HR, 0 RBI, 4 BB, 4 SO	Kikuchi	L	.000 0-4, 0 HR, 0 RBI, 1 BB, 2 SO	'+160
Josh Bell	-230	1B	S	4	.252	MIA	@	NYM	9th	18th	h	0.5	3,3,1,1,1,2,3,1,1,0	0.95	65%	90%	64%	66%	.279 12-43, 2 HR, 7 RBI, 3 BB, 5 SO	Megill	R	.375 3-8, 1 HR, 2 RBI, 0 BB, 2 SO	'+170
Cody Bellinger	-255	CF	L	3	.260	CHC	@	TB	24th	2nd	h	0.5	2,0,0,3,0,0,1,0,2,2	1.04	65%	50%	63%	75%	.267 4-15, 1 HR, 2 RBI, 3 BB, 4 SO	Eflin	R	.308 4-13, 2 HR, 2 RBI, 0 BB, 4 SO	'+185
Tj Friedl	-200	CF	L	1	.220	CIN	v	CLE	7th	17th	h	0.5	1,0,1,2,1,1,1,1,1,0	0.76	65%	80%	60%	50%	.333 5-15, 1 HR, 2 RBI, 1 BB, 4 SO	Mckenzie	R		'+150
Thairo Estrada	-185	2B	R	2	.242	SF	v	HOU	12th	9th	h	0.5	2,2,1,2,0,3,1,0,1,0	0.94	65%	70%	58%	67%	.214 3-14, 0 HR, 0 RBI, 3 BB, 4 SO	Blanco	R		'+140
Ryan Mcmahon	-225	3B	L	3	.258	COL	@	MIN	18th	6th	h	0.5	0,1,1,0,1,0,1,0,0,0	0.97	65%	40%	57%	0%	.000 0-12, 0 HR, 0 RBI, 0 BB, 8 SO	Varland	R		'+165
Brent Rooker	-185	LF	R	4	.269	OAK	@	SD	10th	3rd	h	0.5	1,2,0,1,0,0,1,1,1,1	0.98	65%	70%	56%	67%	.286 4-14, 2 HR, 2 RBI, 0 BB, 7 SO	Vasquez	R		'+135
Alec Burleson	-210	LF	L	2	.273	STL	v	PIT	19th	21st	h	0.5	0,0,1,1,2,1,1,2,0,1	0.93	65%	70%	54%	62%	.212 7-33, 0 HR, 4 RBI, 3 BB, 7 SO	Skenes	R		'+155
Trevor Larnach	-255	LF	L	1	.267	MIN	v	COL	30th	30th	h	0.5	1,1,1,0,0,0,2,1,1,1	0.86	65%	70%	53%	75%	.231 3-13, 2 HR, 6 RBI, 0 BB, 3 SO	Quantrill	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	'+185
Brice Turang	-130	2B	L	-	.302	MIL	v	TOR	21st	10th	h	0.5	3,1,1,1,0,0,4,2,1,0	1.03	65%	70%	50%	0%	.000 0-12, 0 HR, 0 RBI, 1 BB, 2 SO	Kikuchi	L		-105
David Fry	-200	LF	R	5	.333	CLE	@	CIN	13th	25th	h	0.5	1,3,1,1,1,0,0,1,2,1	0.91	65%	80%	36%	0%		Martinez	R		'+145
Dj Lemahieu	-210	3B	R	9	.229	NYY	@	KC	17th	26th	h	0.5	1,1,1,1,0,0,0,2,1,1	0.73	64%	70%	69%	71%	.350 7-20, 1 HR, 2 RBI, 4 BB, 5 SO	Singer	R	.500 3-6, 0 HR, 1 RBI, 2 BB, 1 SO	'+155
Logan Ohoppe	-240	C	R	5	.269	LAA	@	ARI	29th	19th	h	0.5	0,1,1,0,0,0,1,2,1,4	0.95	64%	60%	66%	0%		Montgomery	L		'+175
Giancarlo Stanton	-230	DH	R	5	.224	NYY	@	KC	17th	26th	h	0.5	0,0,2,1,1,2,1,0,0,0	0.85	64%	50%	63%	80%	.333 4-12, 1 HR, 3 RBI, 0 BB, 2 SO	Singer	R	.250 1-4, 0 HR, 1 RBI, 1 BB, 2 SO	'+170
Miguel Andujar	-250	LF	R	2	.321	OAK	@	SD	10th	3rd	h	0.5	1,2,4,0,1,0,0,0,2,2	1.29	64%	60%	63%	100%	.667 2-3, 0 HR, 0 RBI, 1 BB, 1 SO	Vasquez	R		'+180
Willy Adames	-200	SS	R	4	.248	MIL	v	TOR	21st	10th	h	0.5	0,2,1,0,0,0,0,0,1,2	0.95	64%	40%	62%	75%	.339 56-165, 7 HR, 28 RBI, 20 BB, 42 SO	Kikuchi	L	.000 1-1, 0 HR, 1 RBI, 1 BB, 0 SO	'+150
Matt Chapman	-215	3B	R	4	.240	SF	v	HOU	12th	9th	h	0.5	2,0,1,0,1,2,2,0,1,1	0.92	64%	70%	60%	54%	.190 4-21, 2 HR, 3 RBI, 2 BB, 8 SO	Blanco	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+160
Jeimer Candelario	-205	3B	S	3	.234	CIN	v	CLE	7th	17th	h	0.5	0,2,2,2,1,2,1,1,1,0	0.88	64%	80%	59%	54%	.500 7-14, 1 HR, 3 RBI, 0 BB, 1 SO	Mckenzie	R	.154 2-13, 1 HR, 1 RBI, 2 BB, 5 SO	'+150
Christian Walker	-215	1B	R	4	.256	ARI	v	LAA	14th	23rd	h	0.5	1,1,1,1,1,0,1,0,1,2	0.94	64%	80%	58%	44%	.000 0-13, 0 HR, 0 RBI, 1 BB, 6 SO	Suarez	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+155
Max Kepler	-285	RF	L	4	.258	MIN	v	COL	30th	30th	h	0.5	1,0,0,0,0,1,0,1,2,0	0.87	64%	40%	57%	67%	.250 3-12, 1 HR, 4 RBI, 2 BB, 1 SO	Quantrill	R	.118 2-17, 1 HR, 2 RBI, 2 BB, 3 SO	'+205
