NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Byron Buxton	+0	CF	R	5	.230	MIN	v	COL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.364 8-22, 2 HR, 5 RBI, 3 BB, 5 SO	Gomber	L	.000 1-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+3000
Carlos Correa	+0	SS	R	2	.271	MIN	v	COL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.380 30-79, 3 HR, 19 RBI, 8 BB, 17 SO	Gomber	L	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	'+4500
Jose Miranda	+0	3B	R	4	.269	MIN	v	COL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.000 0-5, 0 HR, 0 RBI, 1 BB, 1 SO	Gomber	L		'+3500
Royce Lewis	+0	3B	R	3	.320	MIN	v	COL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.250 2-8, 1 HR, 2 RBI, 0 BB, 0 SO	Gomber	L		'+4000
Bo Bichette	+0	SS	R	3	.240	TOR	@	MIL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.200 4-20, 1 HR, 2 RBI, 0 BB, 3 SO	Myers	R		'+4500
Christian Yelich	+0	LF	L	3	.314	MIL	v	TOR	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.176 3-17, 0 HR, 0 RBI, 4 BB, 5 SO	Bassitt	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 4 SO	'+4500
Daulton Varsho	+0	LF	L	7	.219	TOR	@	MIL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.263 5-19, 0 HR, 0 RBI, 0 BB, 2 SO	Myers	R		'+4500
Davis Schneider	+0	LF	R	2	.218	TOR	@	MIL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Myers	R		'+2000
George Springer	+0	RF	R	5	.202	TOR	@	MIL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.222 4-18, 0 HR, 1 RBI, 2 BB, 3 SO	Myers	R		'+4500
Jake Bauers	+0	1B	L	6	.208	MIL	v	TOR	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.125 2-16, 1 HR, 3 RBI, 3 BB, 6 SO	Bassitt	R	.250 2-8, 0 HR, 0 RBI, 0 BB, 1 SO	'+4500
William Contreras	+0	C	R	2	.311	MIL	v	TOR	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.176 3-17, 1 HR, 2 RBI, 3 BB, 6 SO	Bassitt	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+3500
Willy Adames	+0	SS	R	4	.246	MIL	v	TOR	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.335 56-167, 7 HR, 28 RBI, 22 BB, 42 SO	Bassitt	R	.000 0-6, 0 HR, 0 RBI, 0 BB, 3 SO	'+4500
Brent Rooker	+0	LF	R	4	.263	OAK	@	SD	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.222 4-18, 2 HR, 2 RBI, 0 BB, 9 SO	King	R		'+3500
Fernando Tatis	+0	RF	R	2	.283	SD	v	OAK	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.333 7-21, 2 HR, 4 RBI, 3 BB, 6 SO	Harris	L		'+3500
Manny Machado	+0	3B	R	4	.252	SD	v	OAK	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.353 6-17, 0 HR, 0 RBI, 1 BB, 4 SO	Harris	L		'+4000
Adam Duvall	+0	LF	R	6	.174	ATL	@	BAL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.303 10-33, 2 HR, 8 RBI, 0 BB, 10 SO	Povich	L		'+1900
Anthony Santander	+0	RF	S	5	.224	BAL	v	ATL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.438 7-16, 2 HR, 7 RBI, 1 BB, 3 SO	Schwellenbach	R		'+4500
Austin Riley	+0	3B	R	2	.225	ATL	@	BAL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.176 3-17, 0 HR, 0 RBI, 0 BB, 5 SO	Povich	L		'+2200
Gunnar Henderson	+0	SS	L	1	.269	BAL	v	ATL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.083 1-12, 0 HR, 1 RBI, 1 BB, 5 SO	Schwellenbach	R		'+3500
Marcell Ozuna	+0	DH	R	3	.316	ATL	@	BAL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.231 3-13, 1 HR, 1 RBI, 4 BB, 2 SO	Povich	L		'+2000
Matt Olson	+0	1B	L	4	.241	ATL	@	BAL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.286 4-14, 1 HR, 1 RBI, 4 BB, 3 SO	Povich	L		'+4000
Riley Greene	+0	LF	L	2	.242	DET	v	WSH	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.176 3-17, 1 HR, 4 RBI, 2 BB, 5 SO	Irvin	R	.000 1-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+4000
Brandon Lowe	+0	2B	L	2	.205	TB	v	CHC	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.200 3-15, 2 HR, 5 RBI, 1 BB, 6 SO	Assad	R		'+4000
Christopher Morel	+0	3B	R	4	.208	CHC	@	TB	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.250 2-8, 1 HR, 1 RBI, 0 BB, 4 SO	Civale	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+3500
Cody Bellinger	+0	CF	L	3	.264	CHC	@	TB	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.316 6-19, 1 HR, 2 RBI, 3 BB, 5 SO	Civale	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+4000
Ian Happ	+0	LF	S	5	.213	CHC	@	TB	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.214 3-14, 0 HR, 1 RBI, 1 BB, 6 SO	Civale	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+4500
Seiya Suzuki	+0	RF	R	2	.264	CHC	@	TB	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.333 5-15, 0 HR, 0 RBI, 1 BB, 5 SO	Civale	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	'+4000
Kyle Schwarber	+0	DH	L	1	.240	PHI	@	BOS	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.235 4-17, 3 HR, 5 RBI, 1 BB, 7 SO	Pivetta	R	.000 0-4, 0 HR, 0 RBI, 1 BB, 2 SO	'+3000
Tyler Oneill	+0	LF	R	3	.250	BOS	v	PHI	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.143 2-14, 0 HR, 0 RBI, 1 BB, 4 SO	Sanchez	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+4500
David Fry	+0	LF	R	5	.326	CLE	@	CIN	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	Lodolo	L		'+4500
Jose Ramirez	+0	3B	S	3	.267	CLE	@	CIN	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.350 7-20, 0 HR, 1 RBI, 2 BB, 4 SO	Lodolo	L	.000 2-2, 1 HR, 3 RBI, 0 BB, 0 SO	'+2500
Spencer Steer	+0	LF	R	4	.239	CIN	v	CLE	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.200 4-20, 0 HR, 3 RBI, 1 BB, 6 SO	Bibee	R		'+4000
Francisco Lindor	+0	SS	S	1	.231	NYM	v	MIA	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.231 15-65, 4 HR, 11 RBI, 7 BB, 13 SO	Garrett	L	.312 5-16, 3 HR, 7 RBI, 0 BB, 4 SO	'+4500
Jd Martinez	+0	DH	R	4	.260	NYM	v	MIA	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.400 4-10, 0 HR, 2 RBI, 1 BB, 2 SO	Garrett	L	.167 1-6, 0 HR, 1 RBI, 0 BB, 4 SO	'+4000
Mark Vientos	+0	3B	R	7	.320	NYM	v	MIA	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.242 8-33, 3 HR, 8 RBI, 4 BB, 9 SO	Garrett	L	.333 2-6, 0 HR, 1 RBI, 1 BB, 1 SO	'+3500
Pete Alonso	+0	1B	R	2	.236	NYM	v	MIA	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.265 18-68, 4 HR, 11 RBI, 6 BB, 21 SO	Garrett	L	.389 7-18, 2 HR, 4 RBI, 2 BB, 4 SO	'+4000
Bryan Reynolds	+0	LF	S	2	.263	PIT	@	STL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.241 13-54, 0 HR, 5 RBI, 3 BB, 9 SO	Gray	R	.286 4-14, 2 HR, 3 RBI, 0 BB, 6 SO	'+4500
Nolan Arenado	+0	3B	R	4	.244	STL	v	PIT	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.283 15-53, 1 HR, 4 RBI, 6 BB, 11 SO	Falter	L	.333 2-6, 1 HR, 3 RBI, 0 BB, 2 SO	'+3500
Nolan Gorman	+0	2B	L	-	.231	STL	v	PIT	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.250 11-44, 2 HR, 10 RBI, 4 BB, 16 SO	Falter	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+3500
Oneil Cruz	+0	SS	L	4	.243	PIT	@	STL	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.286 10-35, 1 HR, 7 RBI, 6 BB, 12 SO	Gray	R		'+4000
Paul Goldschmidt	+0	1B	R	3	.225	STL	v	PIT	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.231 12-52, 0 HR, 3 RBI, 8 BB, 10 SO	Falter	L	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	'+3500
Bobby Witt	+0	SS	R	2	.321	KC	v	NYY	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.375 12-32, 1 HR, 4 RBI, 2 BB, 3 SO	Poteet	R		'+3500
Giancarlo Stanton	+0	DH	R	4	.229	NYY	@	KC	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.375 6-16, 2 HR, 5 RBI, 0 BB, 3 SO	Lynch	L		'+1600
Gleyber Torres	+0	2B	R	6	.231	NYY	@	KC	-	-	home_runs_milestones	0		0.0	0%	0%	0%	0%	.360 9-25, 2 HR, 7 RBI, 2 BB, 4 SO	Lynch	L		'+3500
