NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Austin Gomber	+0	SP	L	-	.235	COL	@	MIN	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	3.4 IP 2 K, 2 H, 1 BB	Lopez	R		'+650
Pablo Lopez	+0	SP	R	-	.254	MIN	v	COL	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	26.1 IP 26 K, 17 H, 7 BB	Gomber	L		'+850
Chris Bassitt	+0	SP	R	-	.260	TOR	@	MIL	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	14.0 IP 13 K, 6 H, 2 BB	Myers	R		'+900
Tobias Myers	+0	SP	R	-	.233	MIL	v	TOR	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Bassitt	R		'+600
Framber Valdez	+0	SP	L	-	.241	HOU	@	SF	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	6.0 IP 8 K, 5 H, 2 BB	Webb	R		'+750
Logan Webb	+0	SP	R	-	.256	SF	v	HOU	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	7.2 IP 5 K, 5 H, 2 BB	Valdez	L		'+1200
Hogan Harris	+0	RP	L	-	0	OAK	@	SD	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		King	R		'+900
Michael King	+0	SP	R	-	.215	SD	v	OAK	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	1.1 IP 2 K, 1 H, 1 BB	Harris	L		'+700
Cade Povich	+0	RP	L	-	0	BAL	v	ATL	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Schwellenbach	R		'+850
Spencer Schwellenbach	+0	SP	R	-	0	ATL	@	BAL	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Povich	L		'+700
Jake Irvin	+0	SP	R	-	.223	WSH	@	DET	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	2.2 IP 1 K, 5 H, 4 BB	Olson	R		'+650
Reese Olson	+0	SP	R	-	.235	DET	v	WSH	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Irvin	R		'+600
Aaron Civale	+0	SP	R	-	.270	TB	v	CHC	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	6.0 IP 2 K, 3 H, 1 BB	Assad	R		'+500
Javier Assad	+0	SP	R	-	.220	CHC	@	TB	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Civale	R		'+900
Cristopher Sanchez	+0	SP	L	-	.263	PHI	@	BOS	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	3.0 IP 2 K, 4 H, 1 BB	Pivetta	R		'+650
Nick Pivetta	+0	SP	R	-	.200	BOS	v	PHI	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	4.0 IP 4 K, 4 H, 2 BB	Sanchez	L		'+700
Nick Lodolo	+0	SP	L	-	.206	CIN	v	CLE	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	4.0 IP 4 K, 7 H, 3 BB	Bibee	R		'+650
Tanner Bibee	+0	SP	R	-	.239	CLE	@	CIN	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Lodolo	L		'+700
Braxton Garrett	+0	SP	L	-	.267	MIA	@	NYM	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	22.0 IP 22 K, 23 H, 3 BB	Peterson	L		'+750
David Peterson	+0	SP	L	-	0	NYM	v	MIA	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Garrett	L		'+600
Bailey Falter	+0	SP	L	-	.215	PIT	@	STL	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	9.2 IP 10 K, 4 H, 3 BB	Gray	R		'+650
Sonny Gray	+0	SP	R	-	.207	STL	v	PIT	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	6.2 IP 7 K, 4 H, 3 BB	Falter	L		'+700
Cody Poteet	+0	RP	R	-	0	NYY	@	KC	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Lynch	L		'+1200
Bryce Miller	+0	SP	R	-	.200	SEA	v	CHW	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	7.0 IP 6 K, 4 H, 0 BB	Cannon	R		'+1100
Jonathan Cannon	+0	SP	R	-	0	CHW	@	SEA	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Miller	R		'+900
Jose Soriano	+0	SP	R	-	.222	LAA	@	ARI	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	1.0 IP 1 K, 1 H, 1 BB	Cecconi	R		'+650
Slade Cecconi	+0	SP	R	-	.244	ARI	v	LAA	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%		Soriano	R		'+1200
Jon Gray	+0	SP	R	-	.231	TEX	@	LAD	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	98.9 IP 100 K, 101 H, 48 BB	Buehler	R		'+850
Walker Buehler	+0	SP	R	-	.292	LAD	v	TEX	-	-	walks_allowed_milestones	0		0.0	0%	0%	0%	0%	10.0 IP 9 K, 9 H, 5 BB	Gray	R		'+700
