NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jackson Holliday	-200	2B	L	9	.067	BAL	v	MIN	29th	29th	so	0.5	2,2,3,2	2.25	100%	100%	0%	0%		Varland	R		'+145
Tim Anderson	-285	SS	R	4	.275	MIA	v	SF	8th	23rd	so	0.5	2,1,1,1,2,1,1,1,0,1	1.21	93%	90%	67%	100%	.091 1-11, 0 HR, 2 RBI, 0 BB, 4 SO	Harrison	L		'+205
Triston Casas	-290	1B	L	4	.259	BOS	v	CLE	10th	-	so	0.5	0,1,3,0,1,1,1,1,2,1	1.19	88%	80%	66%	75%	.267 4-15, 1 HR, 1 RBI, 2 BB, 4 SO	Curry	R	.000 1-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+210
Mitch Garver	-240	DH	R	8	.156	SEA	v	CIN	24th	25th	so	0.5	0,1,2,2,1,2,2,1,1,2	1.23	85%	90%	61%	67%	.375 6-16, 2 HR, 4 RBI, 0 BB, 8 SO	Montas	R	.000 0-6, 0 HR, 0 RBI, 0 BB, 3 SO	'+175
Jt Realmuto	-240	C	R	4	.265	PHI	v	COL	25th	27th	so	0.5	1,2,1,1,0,3,0,2,1,1	1.23	85%	80%	59%	58%	.250 5-20, 0 HR, 1 RBI, 1 BB, 4 SO	Quantrill	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+175
Dominic Fletcher	-180	CF	L	6	.250	CHW	v	KC	8th	14th	so	0.5	1,1,0,1,1,1,0,1,1,1	0.92	85%	80%	57%	75%	.273 3-11, 0 HR, 1 RBI, 1 BB, 3 SO	Lugo	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+135
Paul Goldschmidt	-260	1B	R	2	.193	STL	@	OAK	30th	24th	so	0.5	2,1,0,0,1,2,3,2,0,1	1.27	80%	70%	65%	75%	.500 5-10, 1 HR, 3 RBI, 4 BB, 3 SO	Stripling	R	.368 7-19, 2 HR, 4 RBI, 2 BB, 5 SO	'+185
Edouard Julien	-185	2B	L	9	.196	MIN	@	BAL	11th	11th	so	0.5	1,3,2,0,2,1,2,1,2,2	1.36	79%	90%	76%	67%	.267 4-15, 1 HR, 2 RBI, 0 BB, 5 SO	Irvin	L		'+135
Jose Abreu	-195	1B	R	8	.111	HOU	v	ATL	17th	5th	so	0.5	1,2,1,2,0,2,1,1,0,1	1.0	79%	80%	61%	56%	.154 2-13, 0 HR, 1 RBI, 1 BB, 4 SO	Vines	R		'+145
Willi Castro	-225	3B	S	-	.122	MIN	@	BAL	11th	11th	so	0.5	1,2,3,0,2,0,2,2,1,2	1.5	79%	80%	59%	50%	.143 2-14, 0 HR, 2 RBI, 2 BB, 2 SO	Irvin	L	.000 0-5, 0 HR, 0 RBI, 0 BB, 0 SO	'+165
Jake Rogers	-260	C	R	-	.111	DET	v	TEX	3rd	16th	so	0.5	1,2,3,3,1,0,2,1,0	1.44	78%	80%	76%	82%	.333 5-15, 2 HR, 4 RBI, 5 BB, 8 SO	Lorenzen	R		'+190
Reese Mcguire	-195	C	L	8	.294	BOS	v	CLE	10th	-	so	0.5	2,0,1,2,1,1,1,1,2,1	1.0	77%	90%	54%	40%	.111 1-9, 0 HR, 0 RBI, 1 BB, 4 SO	Curry	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	'+145
Ty France	-150	1B	R	4	.280	SEA	v	CIN	24th	25th	so	0.5	1,0,1,1,0,2,2,1,2,1	1.08	77%	80%	54%	50%	.300 3-10, 0 HR, 2 RBI, 3 BB, 1 SO	Montas	R	.462 6-13, 0 HR, 1 RBI, 1 BB, 3 SO	'+110
Jarren Duran	-225	LF	L	1	.303	BOS	v	CLE	10th	-	so	0.5	0,1,2,2,2,1,1,0,0,2	1.06	75%	70%	67%	53%	.348 8-23, 0 HR, 1 RBI, 1 BB, 2 SO	Curry	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+165
Bobby Witt	-255	SS	R	2	.333	KC	@	CHW	18th	18th	so	0.5	0,1,1,1,1,2,0,1,0,1	1.0	75%	70%	60%	71%	.226 14-62, 0 HR, 3 RBI, 5 BB, 13 SO	Nastrini	R		'+185
Oswaldo Cabrera	-245	3B	S	7	.289	NYY	@	TOR	7th	6th	so	0.5	2,2,0,0,1,1,0,1,1,1	0.92	75%	70%	51%	68%	.185 10-54, 1 HR, 2 RBI, 4 BB, 12 SO	Bassitt	R	.200 1-5, 0 HR, 0 RBI, 0 BB, 3 SO	'+180
Gavin Lux	-190	2B	L	-	.163	LAD	v	WSH	14th	1st	so	0.5	1,1,2,1,2,0,1,0,1,1	0.87	73%	80%	64%	50%	.286 12-42, 0 HR, 3 RBI, 4 BB, 7 SO	Parker	L		'+140
Willson Contreras	-195	C	R	5	.263	STL	@	OAK	30th	24th	so	0.5	3,2,0,0,1,2,2,1,1,1	1.18	73%	80%	62%	67%	.000 1-1, 0 HR, 0 RBI, 1 BB, 0 SO	Stripling	R	.111 1-9, 0 HR, 0 RBI, 0 BB, 5 SO	'+145
Parker Meadows	-240	CF	L	-	.061	DET	v	TEX	3rd	16th	so	0.5	2,0,1,1,2,1,0,4,1,1	1.14	71%	80%	72%	0%		Lorenzen	R		'+175
Jared Triolo	-285	2B	R	8	.268	PIT	@	NYM	4th	9th	so	0.5	1,2,0,2,1,1,0,1,0,2	1.0	71%	70%	72%	100%	.333 1-3, 0 HR, 1 RBI, 1 BB, 1 SO	Houser	R		'+205
William Contreras	-240	C	R	2	.393	MIL	v	SD	5th	7th	so	0.5	2,1,1,1,1,0,0,0,0,2	1.0	71%	60%	69%	40%	.273 6-22, 1 HR, 5 RBI, 5 BB, 2 SO	Musgrove	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+175
Lenyn Sosa	-190	3B	R	5	.200	CHW	v	KC	8th	14th	so	0.5	1,0,2,1,2,2,0	1.14	71%	70%	65%	67%	.200 5-25, 0 HR, 1 RBI, 0 BB, 5 SO	Lugo	R		'+140
Brandon Nimmo	-160	LF	L	1	.236	NYM	v	PIT	26th	20th	so	0.5	0,1,1,1,0,2,0,1,1,1	0.93	71%	70%	62%	74%	.348 8-23, 2 HR, 4 RBI, 3 BB, 8 SO	Perez	L	.375 3-8, 0 HR, 0 RBI, 0 BB, 0 SO	'+120
Michael Harris	-210	CF	L	6	.316	ATL	@	HOU	1st	2nd	so	0.5	1,2,2,0,1,1,0,1,0,3	1.0	71%	70%	58%	100%	.167 2-12, 0 HR, 1 RBI, 0 BB, 6 SO	Arrighetti	R		'+155
Jonah Heim	-160	C	S	7	.255	TEX	@	DET	22nd	21st	so	0.5	1,1,2,1,1,0,0,2,2,1	1.0	71%	80%	54%	53%	.261 6-23, 0 HR, 5 RBI, 3 BB, 3 SO	Olson	R		'+120
Nick Castellanos	-225	RF	R	6	.190	PHI	v	COL	25th	27th	so	0.5	1,0,1,1,1,2,0,1,2,0	1.0	69%	70%	66%	50%	.321 9-28, 2 HR, 3 RBI, 1 BB, 4 SO	Quantrill	R	.500 2-4, 1 HR, 2 RBI, 0 BB, 0 SO	'+165
Gleyber Torres	-185	2B	R	5	.203	NYY	@	TOR	7th	6th	so	0.5	1,2,0,2,1,0,2,0,1,1	0.94	69%	70%	61%	67%	.286 18-63, 0 HR, 4 RBI, 6 BB, 12 SO	Bassitt	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+140
Christian Walker	-260	1B	R	4	.300	ARI	v	CHC	12th	13th	so	0.5	3,2,1,2,1,0,0,2,0,1	1.25	69%	70%	61%	62%	.107 3-28, 0 HR, 2 RBI, 3 BB, 8 SO	Brown	R		'+190
Sal Frelick	-185	CF	L	5	.308	MIL	v	SD	5th	7th	so	0.5	0,1,0,2,1,0,1,0,1,2	0.92	69%	60%	53%	50%	.125 1-8, 0 HR, 3 RBI, 1 BB, 1 SO	Musgrove	R		'+140
Thairo Estrada	-200	2B	R	6	.226	SF	@	MIA	13th	4th	so	0.5	2,1,1,3,0,2,0,1,0,1	1.06	69%	70%	52%	54%	.200 5-25, 0 HR, 1 RBI, 0 BB, 5 SO	Cabrera	R		'+145
Gunnar Henderson	-270	SS	L	1	.233	BAL	v	MIN	29th	29th	so	0.5	0,1,0,3,0,1,3,2,1,1	1.07	67%	70%	71%	83%	.190 4-21, 0 HR, 2 RBI, 4 BB, 8 SO	Varland	R		'+195
Shohei Ohtani	-255	DH	L	2	.338	LAD	v	WSH	14th	1st	so	0.5	1,0,1,1,1,2,0,0,0,2	0.89	67%	60%	70%	80%	.143 1-7, 0 HR, 0 RBI, 1 BB, 4 SO	Parker	L		'+185
Cody Bellinger	-210	CF	L	3	.172	CHC	@	ARI	2nd	3rd	so	0.5	1,2,1,1,1,2,0,0,1,1	0.8	67%	80%	60%	56%	.185 5-27, 1 HR, 4 RBI, 2 BB, 4 SO	Kelly	R	.273 6-22, 2 HR, 4 RBI, 3 BB, 5 SO	'+155
Manny Machado	-205	DH	R	4	.239	SD	@	MIL	19th	15th	so	0.5	0,0,0,2,2,1,3,1,2,0	1.0	67%	60%	54%	54%	.259 7-27, 2 HR, 5 RBI, 2 BB, 9 SO	Ross	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+150
Isaac Paredes	-155	3B	R	4	.255	TB	v	LAA	21st	26th	so	0.5	2,2,2,0,0,0,1,1,0,0	0.93	67%	50%	52%	57%	.333 12-36, 2 HR, 10 RBI, 4 BB, 6 SO	Sandoval	L	.500 2-4, 1 HR, 2 RBI, 2 BB, 0 SO	'+120
Manuel Margot	-170	LF	R	1	.194	MIN	@	BAL	11th	11th	so	0.5	1,0,1,1,0,2,1,1,0,0	0.75	67%	60%	50%	41%	.280 7-25, 0 HR, 4 RBI, 3 BB, 4 SO	Irvin	L	.375 3-8, 0 HR, 2 RBI, 0 BB, 0 SO	'+125
Gavin Sheets	-155	1B	L	4	.286	CHW	v	KC	8th	14th	so	0.5	1,1,0,1,1,0,0,1,2,3	0.92	67%	70%	50%	49%	.289 13-45, 2 HR, 9 RBI, 8 BB, 6 SO	Lugo	R	.000 2-2, 0 HR, 0 RBI, 1 BB, 0 SO	'+115
Tyler Freeman	-180	CF	R	6	.167	CLE	@	BOS	27th	12th	so	0.5	1,0,1,1,1,1,2,0,0,1	0.75	67%	70%	40%	0%		Crawford	R		'+135
Blaze Alexander	-210	SS	R	9	.286	ARI	v	CHC	12th	13th	so	0.5	1,0,2,1,0,1,1,0,1,0	0.83	67%	60%	0%	0%		Brown	R		'+155
Kyle Tucker	-165	RF	L	3	.269	HOU	v	ATL	17th	5th	so	0.5	0,0,0,1,1,1,1,1,0,0	0.76	65%	50%	52%	67%	.250 3-12, 1 HR, 2 RBI, 1 BB, 3 SO	Vines	R		'+125
Ronald Acuna	-210	RF	R	1	.291	ATL	@	HOU	1st	2nd	so	0.5	2,2,2,2,0,0,1,0,1,0	1.07	64%	60%	65%	83%	.417 5-12, 0 HR, 0 RBI, 1 BB, 2 SO	Arrighetti	R		'+155
Wilyer Abreu	-235	RF	L	6	.231	BOS	v	CLE	10th	-	so	0.5	1,0,2,0,0,1,2,0,2,1	1.09	64%	60%	64%	0%		Curry	R		'+170
Andrew Benintendi	-125	LF	L	2	.145	CHW	v	KC	8th	14th	so	0.5	1,0,0,1,2,0,1,2,0,1	0.86	64%	60%	54%	54%	.196 11-56, 0 HR, 4 RBI, 6 BB, 10 SO	Lugo	R	.000 0-3, 0 HR, 1 RBI, 0 BB, 0 SO	-105
Rhys Hoskins	-260	1B	R	7	.250	MIL	v	SD	5th	7th	so	0.5	1,0,2,0,2,2,0,0,1,1	0.85	62%	60%	70%	58%	.213 19-89, 9 HR, 14 RBI, 14 BB, 21 SO	Musgrove	R	.000 0-8, 0 HR, 0 RBI, 1 BB, 3 SO	'+190
Javier Baez	-160	SS	R	8	.140	DET	v	TEX	3rd	16th	so	0.5	2,0,0,2,2,1,3,0,0,0	1.08	62%	50%	67%	65%	.172 5-29, 0 HR, 2 RBI, 0 BB, 9 SO	Lorenzen	R	.286 6-21, 1 HR, 2 RBI, 1 BB, 4 SO	'+120
Bryan Reynolds	-270	LF	S	2	.254	PIT	@	NYM	4th	9th	so	0.5	0,0,1,1,0,0,1,1,0,2	0.94	62%	50%	63%	54%	.217 5-23, 1 HR, 3 RBI, 6 BB, 5 SO	Houser	R	.278 5-18, 1 HR, 2 RBI, 3 BB, 0 SO	'+195
Daulton Varsho	-270	LF	L	7	.196	TOR	v	NYY	6th	19th	so	0.5	0,1,1,0,0,1,1,1,2,0	0.81	62%	60%	61%	71%	.137 7-51, 2 HR, 2 RBI, 5 BB, 12 SO	Gil	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+195
Trea Turner	-175	SS	R	2	.302	PHI	v	COL	25th	27th	so	0.5	0,1,3,0,0,3,1,1,0,0	1.06	62%	50%	57%	58%	.207 6-29, 1 HR, 1 RBI, 2 BB, 10 SO	Quantrill	R	.333 1-3, 1 HR, 2 RBI, 0 BB, 1 SO	'+130
Josh Bell	-255	1B	S	3	.203	MIA	v	SF	8th	23rd	so	0.5	1,0,0,1,0,1,1,2,0,2	0.88	62%	60%	56%	60%	.263 35-133, 5 HR, 19 RBI, 22 BB, 34 SO	Harrison	L		'+185
Jp Crawford	-230	SS	L	1	.164	SEA	v	CIN	24th	25th	so	0.5	0,0,2,1,1,1,0,0,1,0	0.75	62%	50%	56%	60%	.308 4-13, 1 HR, 4 RBI, 1 BB, 5 SO	Montas	R	.200 4-20, 0 HR, 2 RBI, 3 BB, 2 SO	'+170
Alec Bohm	'+110	3B	R	-	.236	PHI	v	COL	25th	27th	so	0.5	1,1,2,0,1,3,1,1,0,0	0.81	62%	70%	55%	47%	.231 6-26, 1 HR, 5 RBI, 3 BB, 4 SO	Quantrill	R		-145
Enmanuel Valdez	-160	2B	L	7	.128	BOS	v	CLE	10th	-	so	0.5	1,2,0,2,1,0,3,0,1,1	1.0	62%	70%	54%	60%	.176 3-17, 0 HR, 1 RBI, 0 BB, 3 SO	Curry	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	'+120
Luis Garcia	-185	2B	L	9	.325	WSH	@	LAD	23rd	10th	so	0.5	1,0,0,0,0,1,0,1,2,1	0.77	62%	50%	53%	42%	.182 4-22, 1 HR, 5 RBI, 1 BB, 3 SO	Glasnow	R		'+140
Carlos Santana	-110	1B	S	6	.125	MIN	@	BAL	11th	11th	so	0.5	1,0,2,2,0,2,1,0,1,0	0.92	62%	60%	52%	46%	.167 2-12, 0 HR, 1 RBI, 1 BB, 2 SO	Irvin	L	.375 3-8, 0 HR, 1 RBI, 1 BB, 1 SO	-120
Anthony Rendon	-225	3B	R	1	.231	LAA	@	TB	15th	17th	so	0.5	2,0,1,1,0,0,0,1,1,1	0.77	62%	60%	52%	41%	.239 16-67, 3 HR, 12 RBI, 7 BB, 12 SO	Eflin	R	.389 7-18, 0 HR, 2 RBI, 2 BB, 1 SO	'+165
Christian Vazquez	-165	C	R	7	.130	MIN	@	BAL	11th	11th	so	0.5	1,0,0,1,1,0,2,1	0.75	62%	70%	50%	49%	.000 0-10, 0 HR, 0 RBI, 1 BB, 3 SO	Irvin	L	.600 6-10, 0 HR, 1 RBI, 0 BB, 0 SO	'+125
Fernando Tatis	-260	RF	R	2	.290	SD	@	MIL	19th	15th	so	0.5	1,1,0,0,1,1,0,1,1,1	0.61	61%	70%	74%	92%	.250 3-12, 0 HR, 0 RBI, 1 BB, 8 SO	Ross	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+190
Freddie Freeman	-190	1B	L	3	.299	LAD	v	WSH	14th	1st	so	0.5	1,0,2,0,0,3,0,1,1,0	0.83	61%	50%	58%	54%	.500 13-26, 1 HR, 3 RBI, 4 BB, 2 SO	Parker	L		'+140
Brett Baty	-285	3B	L	5	.315	NYM	v	PIT	26th	20th	so	0.5	1,0,1,0,1,1,1,0,1,0	0.73	60%	60%	74%	33%	.000 0-7, 0 HR, 0 RBI, 2 BB, 2 SO	Perez	L		'+205
Michael Busch	-285	1B	L	5	.327	CHC	@	ARI	2nd	3rd	so	0.5	0,0,2,1,2,2,0,1,0,2	0.93	60%	60%	69%	33%	.200 1-5, 0 HR, 0 RBI, 1 BB, 1 SO	Kelly	R		'+205
Rafael Devers	-150	3B	L	2	.184	BOS	v	CLE	10th	-	so	0.5	1,1,1,1,0,0,1,0,0,1	0.6	60%	60%	64%	71%	.182 4-22, 1 HR, 4 RBI, 4 BB, 5 SO	Curry	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+115
Pete Alonso	-175	1B	R	4	.271	NYM	v	PIT	26th	20th	so	0.5	3,1,1,2,3,1,0,0,0,1	1.0	60%	70%	62%	57%	.182 2-11, 1 HR, 2 RBI, 2 BB, 4 SO	Perez	L	.000 0-9, 0 HR, 0 RBI, 2 BB, 1 SO	'+130
Anthony Santander	-190	RF	S	-	.180	BAL	v	MIN	29th	29th	so	0.5	2,1,2,0,2,1,0,1,0,0	0.93	60%	60%	61%	50%	.318 7-22, 2 HR, 3 RBI, 3 BB, 5 SO	Varland	R		'+140
Cedric Mullins	-235	CF	L	7	.261	BAL	v	MIN	29th	29th	so	0.5	0,1,0,1,0,2,0,2,0,1	0.93	60%	50%	60%	65%	.105 2-19, 0 HR, 2 RBI, 1 BB, 10 SO	Varland	R		'+170
Starling Marte	-220	RF	R	2	.279	NYM	v	PIT	26th	20th	so	0.5	1,2,0,1,1,2,0,2,0,2	0.87	60%	70%	59%	43%	.375 3-8, 0 HR, 0 RBI, 0 BB, 2 SO	Perez	L	.500 4-8, 1 HR, 2 RBI, 0 BB, 1 SO	'+160
Mark Canha	-120	LF	R	2	.200	DET	v	TEX	3rd	16th	so	0.5	0,1,2,1,0,1,0,1,2,0	0.8	60%	60%	57%	59%	.300 3-10, 0 HR, 3 RBI, 2 BB, 2 SO	Lorenzen	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 2 SO	-110
Lourdes Gurriel	-170	LF	R	3	.297	ARI	v	CHC	12th	13th	so	0.5	0,0,1,1,0,1,1,0,1,1	0.67	60%	60%	57%	67%	.375 9-24, 1 HR, 7 RBI, 1 BB, 4 SO	Brown	R		'+130
Wyatt Langford	-165	LF	R	-	.267	TEX	@	DET	22nd	21st	so	0.5	2,1,1,1,1,0,0,1,0,0	0.73	60%	60%	0%	0%		Olson	R		'+125
Francisco Alvarez	-245	C	R	6	.267	NYM	v	PIT	26th	20th	so	0.5	1,0,0,1,3,0,2,1,0,1	0.92	58%	60%	62%	67%	.136 3-22, 1 HR, 2 RBI, 1 BB, 6 SO	Perez	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+180
Harrison Bader	-110	CF	R	9	.302	NYM	v	PIT	26th	20th	so	0.5	2,0,1,2,2,0,0,0,1,0	0.83	58%	50%	58%	53%	.190 38-200, 4 HR, 27 RBI, 20 BB, 50 SO	Perez	L		-120
Nolan Schanuel	-225	1B	L	5	.135	LAA	@	TB	15th	17th	so	0.5	0,1,0,0,2,0,3,2,0,2	1.08	58%	50%	48%	33%	.190 4-21, 0 HR, 0 RBI, 5 BB, 3 SO	Eflin	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+165
Jordan Walker	-145	RF	R	7	.178	STL	@	OAK	30th	24th	so	0.5	0,2,0,0,1,2,0,0,2,1	1.0	57%	50%	66%	67%	.400 4-10, 1 HR, 4 RBI, 2 BB, 2 SO	Stripling	R		'+110
Tyler Oneill	-240	RF	R	3	.304	BOS	v	CLE	10th	-	so	0.5	0,2,0,1,2,2,2,1,2,0	0.93	57%	70%	65%	100%	.190 4-21, 2 HR, 3 RBI, 2 BB, 10 SO	Curry	R		'+175
Jonathan India	-265	2B	R	1	.196	CIN	@	SEA	28th	28th	so	0.5	0,2,0,1,0,1,0,1,2,1	0.71	57%	60%	64%	0%		Kirby	R		'+190
Masyn Winn	-140	SS	R	9	.349	STL	@	OAK	30th	24th	so	0.5	0,0,1,0,1,0,1,1,1,1	0.64	57%	60%	58%	0%		Stripling	R		'+105
Jordan Westburg	-295	3B	R	6	.265	BAL	v	MIN	29th	29th	so	0.5	0,2,0,1,0,0,1,2,1,1	0.79	57%	60%	57%	60%	.188 3-16, 0 HR, 1 RBI, 0 BB, 5 SO	Varland	R		'+210
Jake Mccarthy	-180	RF	L	8	.276	ARI	v	CHC	12th	13th	so	0.5	0,1,0,0,0,1,0,1,2,1	0.64	57%	50%	54%	60%	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	Brown	R		'+135
Nick Allen	-115	SS	R	9	.167	OAK	v	STL	15th	8th	so	0.5	2,0,0,1,0,1,1,0,0,2	0.71	57%	50%	47%	33%	.200 2-10, 0 HR, 0 RBI, 1 BB, 1 SO	Gray	R	.000 1-1, 0 HR, 1 RBI, 0 BB, 0 SO	-115
Kebryan Hayes	-205	3B	R	3	.290	PIT	@	NYM	4th	9th	so	0.5	0,1,1,0,1,0,2,2,0,1	0.75	56%	60%	69%	74%	.444 12-27, 0 HR, 5 RBI, 2 BB, 5 SO	Houser	R	.214 3-14, 0 HR, 0 RBI, 0 BB, 2 SO	'+150
Ezequiel Duran	-235	1B	R	6	.200	TEX	@	DET	22nd	21st	so	0.5	2,1,1,1,0,0,0,0,1	0.67	56%	50%	63%	60%	.500 8-16, 3 HR, 4 RBI, 1 BB, 5 SO	Olson	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+170
Brendan Rodgers	-190	2B	R	6	.211	COL	@	PHI	20th	22nd	so	0.5	0,0,0,0,1,1,1,1,3,0	0.88	56%	50%	59%	60%	.162 6-37, 0 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.375 3-8, 0 HR, 0 RBI, 0 BB, 3 SO	'+140
Robbie Grossman	-260	RF	S	1	.222	CHW	v	KC	8th	14th	so	0.5	1,0,1,1,0,0,0,2,1	0.67	56%	60%	59%	51%	.083 2-24, 0 HR, 0 RBI, 2 BB, 5 SO	Lugo	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+190
Ha Seong Kim	-165	SS	R	6	.215	SD	@	MIL	19th	15th	so	0.5	2,1,0,0,1,3,1,2,0,0	0.78	56%	60%	54%	63%	.091 2-22, 0 HR, 0 RBI, 5 BB, 4 SO	Ross	R		'+125
Salvador Perez	-255	C	R	-	.339	KC	@	CHW	18th	18th	so	0.5	1,0,0,2,0,0,1,1,0,0	0.69	56%	40%	54%	54%	.276 16-58, 1 HR, 9 RBI, 2 BB, 15 SO	Nastrini	R		'+185
Vladimir Guerrero	-260	1B	R	2	.194	TOR	v	NYY	6th	19th	so	0.5	1,3,0,1,0,1,0,0,1,0	0.81	56%	50%	53%	52%	.184 9-49, 3 HR, 10 RBI, 3 BB, 12 SO	Gil	R	.667 2-3, 0 HR, 0 RBI, 1 BB, 1 SO	'+185
Ketel Marte	-190	2B	S	1	.302	ARI	v	CHC	12th	13th	so	0.5	1,0,2,1,1,0,0,1,1,0	0.69	56%	60%	49%	52%	.250 6-24, 2 HR, 5 RBI, 3 BB, 5 SO	Brown	R		'+145
Yandy Diaz	-130	1B	R	1	.206	TB	v	LAA	21st	26th	so	0.5	0,1,1,1,0,1,0,0,1,0	0.75	56%	50%	47%	30%	.333 13-39, 0 HR, 2 RBI, 5 BB, 2 SO	Sandoval	L	.100 1-10, 0 HR, 0 RBI, 0 BB, 2 SO	'+100
Tyler Wade	-195	3B	L	9	.222	SD	@	MIL	19th	15th	so	0.5	1,1,0,1,2,0,2,1,0,0	0.69	56%	60%	39%	100%	.125 1-8, 0 HR, 0 RBI, 0 BB, 3 SO	Ross	R		'+145
Zack Gelof	'+130	2B	R	2	.194	OAK	v	STL	15th	8th	so	1.5	1,2,0,1,2,0,2,0,2,2	1.38	56%	50%	38%	33%	.385 5-13, 0 HR, 3 RBI, 0 BB, 3 SO	Gray	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 1 SO	-170
Nolan Jones	'+110	LF	L	5	.190	COL	@	PHI	20th	22nd	so	1.5	1,0,3,1,2,2,3,1,1,3	1.75	56%	50%	34%	0%		Nola	R		-145
Andrew Mccutchen	'+205	DH	R	5	.194	PIT	@	NYM	4th	9th	so	1.5	4,1,2,2,2,0,3,1,1	1.78	56%	50%	19%	24%	.133 2-15, 0 HR, 0 RBI, 6 BB, 7 SO	Houser	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	-290
Victor Scott	-160	CF	L	8	.098	STL	@	OAK	30th	24th	so	0.5	1,1,1,0,1,0,0,0,0,0	0.75	56%	40%	0%	0%		Stripling	R		'+120
Patrick Bailey	-265	C	S	8	.306	SF	@	MIA	13th	4th	so	0.5	0,0,3,1,1,0,3,0,0,1	0.91	55%	50%	66%	33%	.333 2-6, 1 HR, 2 RBI, 0 BB, 1 SO	Cabrera	R		'+190
Luis Rengifo	-165	2B	S	-	.278	LAA	@	TB	15th	17th	so	0.5	1,0,1,1,0,0,0,1,1,2	0.64	55%	60%	54%	62%	.273 6-22, 0 HR, 2 RBI, 2 BB, 4 SO	Eflin	R	.000 0-5, 0 HR, 0 RBI, 0 BB, 0 SO	'+125
Jake Fraley	-285	RF	L	5	.394	CIN	@	SEA	28th	28th	so	0.5	0,0,1,0,1,2,1,1,1,0	0.64	55%	60%	54%	33%	.250 2-8, 0 HR, 1 RBI, 1 BB, 3 SO	Kirby	R		'+205
Nick Martini	-235	DH	L	8	.290	CIN	@	SEA	28th	28th	so	0.5	0,0,3,1,0,1,1,2,2,0	0.91	55%	60%	45%	50%	.286 2-7, 1 HR, 3 RBI, 0 BB, 1 SO	Kirby	R		'+170
Johan Rojas	-125	CF	R	9	.189	PHI	v	COL	25th	27th	so	0.5	0,1,1,1,1,0,0,0,1,0	0.54	54%	50%	50%	0%		Quantrill	R		-105
Giancarlo Stanton	'+110	DH	R	-	.250	NYY	@	TOR	7th	6th	so	1.5	2,3,2,0,2,1,0,0,1,1	1.38	54%	40%	34%	29%	.226 7-31, 2 HR, 7 RBI, 1 BB, 14 SO	Bassitt	R	.000 1-1, 0 HR, 0 RBI, 2 BB, 0 SO	-150
Ceddanne Rafaela	-190	CF	R	9	.170	BOS	v	CLE	10th	-	so	0.5	0,0,2,0,2,2,0,1,0,0	0.93	53%	40%	71%	0%		Curry	R		'+140
Spencer Torkelson	-205	1B	R	3	.222	DET	v	TEX	3rd	16th	so	0.5	1,0,1,0,2,0,1,1,3,0	0.87	53%	60%	69%	80%	.286 6-21, 3 HR, 6 RBI, 5 BB, 6 SO	Lorenzen	R		'+150
Spencer Steer	-255	LF	R	4	.346	CIN	@	SEA	28th	28th	so	0.5	2,1,0,1,0,1,0,0,2,1	0.67	53%	60%	63%	67%	.154 2-13, 1 HR, 4 RBI, 2 BB, 5 SO	Kirby	R		'+185
Michael Conforto	-255	LF	L	4	.298	SF	@	MIA	13th	4th	so	0.5	0,2,0,0,0,0,1,2,0,1	0.87	53%	40%	61%	52%	.222 2-9, 1 HR, 3 RBI, 0 BB, 5 SO	Cabrera	R		'+185
Andrew Vaughn	-190	1B	R	3	.185	CHW	v	KC	8th	14th	so	0.5	0,0,2,3,1,1,1,0,2,3	1.0	53%	70%	57%	54%	.311 19-61, 3 HR, 10 RBI, 5 BB, 14 SO	Lugo	R	.667 2-3, 0 HR, 1 RBI, 0 BB, 0 SO	'+140
