NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jared Walsh	'+500	1B	L	6	.346	TEX	v	HOU	15th	15th	2b	0.5	0,1,0,0,0,1,0	0.29	29%	29%	0%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	France	R		-1000
Yoan Moncada	'+450	3B	S	2	.280	CHW	@	KC	9th	22nd	2b	0.5	0,0,1,1,0,0,0	0.29	29%	30%	0%	0%	.267 112-420, 15 HR, 49 RBI, 64 BB, 125 SO	Wacha	R	.500 4-8, 1 HR, 4 RBI, 1 BB, 1 SO	-750
Nolan Arenado	'+330	3B	R	4	.235	STL	v	MIA	25th	23rd	2b	0.5	0,0,0,0,1,0,0,1	0.25	25%	20%	21%	0%	.320 93-291, 14 HR, 54 RBI, 17 BB, 47 SO	Rogers	L	.200 1-5, 0 HR, 0 RBI, 0 BB, 0 SO	-500
Matt Chapman	'+400	3B	R	5	.212	SF	v	SD	5th	14th	2b	0.5	0,1,0,0,0,1,0,0	0.25	25%	20%	20%	0%	.217 50-230, 19 HR, 68 RBI, 3 BB, 50 SO	King	R	.083 1-12, 0 HR, 1 RBI, 0 BB, 3 SO	-650
Yandy Diaz	'+225	1B	R	1	.300	TB	@	COL	12th	4th	2b	0.5	1,0,0,0,0,0,0,1	0.25	25%	20%	18%	0%	.455 25-55, 0 HR, 14 RBI, 13 BB, 11 SO	Feltner	R		-320
Jorge Soler	'+425	OF	R	3	.241	SF	v	SD	5th	14th	2b	0.5	0,1,0,0,0,0,1,0	0.25	25%	30%	18%	0%	.131 34-259, 3 HR, 12 RBI, 33 BB, 87 SO	King	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-700
Mitch Haniger	'+425	RF	R	4	.250	SEA	@	MIL	19th	25th	2b	0.5	0,0,0,1,0,1,0,0	0.25	25%	20%	17%	0%	.247 18-73, 2 HR, 15 RBI, 1 BB, 7 SO	Hall	L		-750
Aaron Judge	'+550	CF	R	3	.167	NYY	v	TOR	26th	8th	2b	0.5	1,0,0,0,0,0,1,0	0.25	25%	30%	16%	0%	.281 112-399, 34 HR, 70 RBI, 85 BB, 142 SO	Gausman	R	.290 9-31, 3 HR, 6 RBI, 8 BB, 14 SO	-1000
Jj Bleday	'+500	CF	L	3	.300	OAK	@	DET	26th	27th	2b	0.5	1,0,0,0,1,0,0,0	0.25	25%	20%	14%	0%	.025 1-40, 0 HR, 0 RBI, 10 BB, 25 SO	Maeda	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	-900
Nolan Gorman	'+550	2B	L	3	.207	STL	v	MIA	25th	23rd	2b	0.5	0,1,0,0,0,0,0,1	0.25	25%	20%	14%	0%	.375 18-48, 2 HR, 26 RBI, 12 BB, 22 SO	Rogers	L		-1100
Ildemaro Vargas	'+400	3B	S	8	.300	WSH	v	PHI	29th	7th	2b	0.5	0,0,1,0	0.25	25%	20%	12%	0%	.275 22-80, 4 HR, 14 RBI, 4 BB, 2 SO	Suarez	L	.500 8-16, 2 HR, 4 RBI, 1 BB, 0 SO	-700
Luis Campusano	'+425	C	R	7	.364	SD	@	SF	12th	24th	2b	0.5	0,2,0,0,0,0,1,0	0.38	25%	30%	12%	0%	.352 58-165, 9 HR, 38 RBI, 0 BB, 14 SO	Winn	R		-700
Zack Gelof	'+400	2B	R	2	.161	OAK	@	DET	26th	27th	2b	0.5	0,0,1,0,0,0,0,1	0.25	25%	25%	0%	0%	.250 1-4, 0 HR, 0 RBI, 1 BB, 2 SO	Maeda	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 1 SO	-650
Steven Kwan	'+350	LF	L	1	.385	CLE	@	MIN	11th	21st	2b	0.5	0,1,0,0,0,0,0,1	0.25	25%	20%	0%	0%	.383 67-175, 3 HR, 9 RBI, 16 BB, 10 SO	Ryan	R	.286 4-14, 0 HR, 0 RBI, 0 BB, 0 SO	-550
Victor Scott	'+650	CF	L	9	.100	STL	v	MIA	25th	23rd	2b	0.5	0,0,0,1,0,1,0,0	0.25	25%	25%	0%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Rogers	L		-1400
Jorge Mateo	'+390	2B	R	9	.286	BAL	@	PIT	3rd	10th	2b	0.5	1,0,0,0	0.25	25%	20%	0%	0%	.158 3-19, 1 HR, 2 RBI, 2 BB, 2 SO	Falter	L		-650
Alex Bregman	'+390	3B	R	4	.179	HOU	@	TEX	6th	2nd	2b	0.5	0,0,1,0,0,0,1,0	0.25	25%	30%	0%	0%	.264 121-459, 16 HR, 64 RBI, 71 BB, 75 SO	Gray	R	.231 3-13, 0 HR, 0 RBI, 3 BB, 3 SO	-650
Maikel Garcia	'+360	3B	R	1	.235	KC	v	CHW	28th	20th	2b	0.5	0,0,0,1,1,0,0,0	0.25	25%	20%	0%	0%	.142 19-134, 0 HR, 14 RBI, 6 BB, 44 SO	Flexen	R		-575
Eugenio Suarez	'+550	3B	R	6	.355	ARI	@	ATL	1st	9th	2b	0.5	0,0,0,0,0,0,1,1	0.25	25%	20%	0%	0%	.286 50-175, 7 HR, 37 RBI, 23 BB, 49 SO	Fried	L	.286 2-7, 1 HR, 1 RBI, 0 BB, 0 SO	-1000
Ketel Marte	'+340	2B	S	1	.353	ARI	@	ATL	1st	9th	2b	0.5	0,0,0,0,0,1,1,0	0.25	25%	20%	0%	0%	.231 37-160, 13 HR, 24 RBI, 15 BB, 26 SO	Fried	L	.250 2-8, 0 HR, 0 RBI, 1 BB, 2 SO	-525
Lourdes Gurriel	'+360	LF	R	3	.303	ARI	@	ATL	1st	9th	2b	0.5	0,0,1,1,0,0,0,0	0.25	25%	30%	0%	0%	.386 34-88, 1 HR, 17 RBI, 22 BB, 19 SO	Fried	L	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	-575
Ben Rortvedt	'+330	C	L	-	.400	TB	@	COL	12th	4th	2b	0.5	0,0,1,0	0.25	25%	25%	0%	0%	.500 1-2, 0 HR, 2 RBI, 0 BB, 1 SO	Feltner	R		-525
Brendan Rodgers	'+215	2B	R	2	.138	COL	v	TB	21st	12th	2b	0.5	1,0,0,0,0,0,0,1	0.25	25%	30%	0%	0%	.217 10-46, 0 HR, 0 RBI, 11 BB, 4 SO	Alexander	L		-300
Nolan Jones	'+310	LF	L	3	.156	COL	v	TB	21st	12th	2b	0.5	0,1,0,0,0,0,0,1	0.25	25%	20%	0%	0%	.543 25-46, 1 HR, 13 RBI, 20 BB, 7 SO	Alexander	L		-475
Ryan Mcmahon	'+280	3B	L	5	.414	COL	v	TB	21st	12th	2b	0.5	1,0,0,0,0,0,0,1	0.25	25%	20%	0%	0%	.462 30-65, 9 HR, 36 RBI, 1 BB, 19 SO	Alexander	L	.333 1-3, 1 HR, 2 RBI, 0 BB, 0 SO	-425
Masataka Yoshida	'+475	LF	L	7	.241	BOS	@	LAA	20th	26th	2b	0.5	1,0,0,0,0,1,0,0	0.25	25%	25%	0%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Detmers	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-900
Freddie Freeman	'+340	1B	L	3	.382	LAD	@	CHC	24th	17th	2b	0.5	0,0,0,0,0,0,1,1,0,0	0.2	20%	20%	22%	0%	.278 84-302, 12 HR, 40 RBI, 73 BB, 65 SO	Wicks	L		-525
Matt Wallner	'+475	RF	L	7	.125	MIN	v	CLE	4th	6th	2b	0.5	0,0,1,0,0	0.2	20%	30%	15%	0%	.209 9-43, 3 HR, 5 RBI, 4 BB, 22 SO	Carrasco	R		-900
Ha Seong Kim	'+475	SS	R	5	.216	SD	@	SF	12th	24th	2b	0.5	0,0,0,0,0,1,1,0,0,0	0.2	20%	20%	14%	0%	.266 81-304, 11 HR, 40 RBI, 27 BB, 64 SO	Winn	R	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	-900
Max Muncy	'+450	3B	L	6	.263	LAD	@	CHC	24th	17th	2b	0.5	0,1,0,0,0,0,0,1,0,0	0.2	20%	20%	13%	0%	.157 24-153, 11 HR, 21 RBI, 30 BB, 63 SO	Wicks	L		-800
Nick Fortes	'+425	C	R	9	.083	MIA	@	STL	17th	19th	2b	0.5	0,0,0,1,0	0.2	20%	20%	9%	0%	.235 4-17, 0 HR, 3 RBI, 1 BB, 3 SO	Matz	L		-750
Gio Urshela	'+400	3B	R	7	.471	DET	v	OAK	15th	28th	2b	0.5	0,0,0,0,2	0.4	20%	10%	0%	0%	.303 40-132, 2 HR, 20 RBI, 4 BB, 23 SO	Blackburn	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-700
Ramon Laureano	'+475	RF	R	7	.200	CLE	@	MIN	11th	21st	2b	0.5	0,1,0,0,0	0.2	20%	20%	0%	0%	.220 31-141, 4 HR, 8 RBI, 10 BB, 55 SO	Ryan	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-900
Joey Ortiz	'+550	3B	R	-	.273	MIL	v	SEA	17th	11th	2b	0.5	0,0,0,0,1	0.2	20%	20%	0%	0%	.500 1-2, 0 HR, 1 RBI, 1 BB, 0 SO	Miller	R		-1100
Jackson Merrill	'+360	CF	L	9	.250	SD	@	SF	12th	24th	2b	0.5	0,1,0,0,0,1,0,0,0,0	0.2	20%	20%	0%	0%	.231 3-13, 0 HR, 1 RBI, 2 BB, 3 SO	Winn	R		-575
Miguel Sano	'+475	1B	R	-	.267	LAA	v	BOS	21st	1st	2b	0.5	0,0,0,2,0	0.4	20%	20%	0%	0%	.500 1-2, 0 HR, 1 RBI, 1 BB, 0 SO	Whitlock	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	-800
Corey Seager	'+300	SS	L	2	.346	TEX	v	HOU	15th	15th	2b	0.5	0,0,0,0,0,1	0.17	17%	10%	22%	0%	.281 47-167, 7 HR, 26 RBI, 15 BB, 28 SO	France	R		-450
Bo Bichette	'+400	SS	R	3	.120	TOR	@	NYY	21st	29th	2b	0.5	1,0,0,0,0,0	0.17	17%	30%	22%	0%	.263 82-312, 12 HR, 40 RBI, 17 BB, 72 SO	Schmidt	R	.429 3-7, 1 HR, 2 RBI, 1 BB, 2 SO	-700
Bryce Harper	'+360	1B	L	3	.292	PHI	@	WSH	14th	13th	2b	0.5	0,0,0,0,0,2	0.33	17%	20%	19%	0%	.355 103-290, 14 HR, 47 RBI, 59 BB, 83 SO	Irvin	R	.000 1-1, 0 HR, 0 RBI, 1 BB, 0 SO	-575
William Contreras	'+425	C	R	2	.304	MIL	v	SEA	17th	11th	2b	0.5	0,0,2,0,0,0	0.33	17%	10%	19%	0%	.245 12-49, 0 HR, 10 RBI, 11 BB, 11 SO	Miller	R		-700
Carlos Santana	'+370	1B	S	6	.182	MIN	v	CLE	4th	6th	2b	0.5	0,0,1,0,0,0	0.17	17%	20%	18%	0%	.107 16-150, 2 HR, 6 RBI, 17 BB, 42 SO	Carrasco	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-600
Giancarlo Stanton	'+600	DH	R	4	.125	NYY	v	TOR	26th	8th	2b	0.5	0,0,1,0,0,0	0.17	17%	30%	18%	0%	.209 58-277, 19 HR, 45 RBI, 31 BB, 95 SO	Gausman	R	.353 6-17, 1 HR, 3 RBI, 1 BB, 8 SO	-1200
Willy Adames	'+425	SS	R	4	.318	MIL	v	SEA	17th	11th	2b	0.5	0,1,0,0,0,0	0.17	17%	30%	18%	0%	.433 26-60, 10 HR, 12 RBI, 12 BB, 6 SO	Miller	R		-750
Willson Contreras	'+340	C	R	5	.211	STL	v	MIA	25th	23rd	2b	0.5	0,0,0,0,0,1	0.17	17%	20%	17%	0%	.288 38-132, 5 HR, 21 RBI, 18 BB, 37 SO	Rogers	L		-525
Leody Taveras	'+425	CF	S	9	.238	TEX	v	HOU	15th	15th	2b	0.5	0,1,0,0,0,0	0.17	17%	10%	17%	0%	.208 41-197, 2 HR, 18 RBI, 8 BB, 56 SO	France	R		-750
Brent Rooker	'+450	LF	R	4	.167	OAK	@	DET	26th	27th	2b	0.5	0,0,0,1,0,0	0.17	17%	30%	14%	0%	.376 38-101, 14 HR, 29 RBI, 4 BB, 41 SO	Maeda	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 2 SO	-800
Nelson Velazquez	'+500	RF	R	8	.238	KC	v	CHW	28th	20th	2b	0.5	0,0,1,0,0,0	0.17	17%	10%	10%	0%	.291 25-86, 13 HR, 25 RBI, 11 BB, 34 SO	Flexen	R	.000 2-2, 1 HR, 4 RBI, 0 BB, 0 SO	-900
Bo Naylor	'+500	C	L	8	.200	CLE	@	MIN	11th	21st	2b	0.5	1,0,0,0,0,0	0.17	17%	20%	0%	0%	.095 4-42, 3 HR, 6 RBI, 13 BB, 23 SO	Ryan	R		-1000
Edouard Julien	'+500	2B	L	1	.150	MIN	v	CLE	4th	6th	2b	0.5	0,1,0,0,0,0	0.17	17%	17%	0%	0%	.200 1-5, 1 HR, 1 RBI, 0 BB, 3 SO	Carrasco	R		-900
Tyler Freeman	'+390	CF	R	5	.217	CLE	@	MIN	11th	21st	2b	0.5	1,0,0,0,0,0	0.17	17%	10%	0%	0%	.238 15-63, 1 HR, 11 RBI, 2 BB, 14 SO	Ryan	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	-650
Jesse Winker	'+650	LF	L	7	.375	WSH	v	PHI	29th	7th	2b	0.5	0,0,1,0,0,0	0.17	17%	17%	0%	0%	.000 0-2, 0 HR, 0 RBI, 2 BB, 0 SO	Suarez	L	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-1400
Nick Martini	'+450	RF	L	8	.333	CIN	v	NYM	30th	30th	2b	0.5	0,1,0,0,0,0	0.17	17%	30%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	Severino	R		-800
Evan Carter	'+450	LF	L	3	.105	TEX	v	HOU	15th	15th	2b	0.5	0,0,0,0,0,1	0.17	17%	17%	0%	0%	.500 2-4, 0 HR, 0 RBI, 1 BB, 0 SO	France	R		-800
Gavin Sheets	'+425	1B	L	4	.364	CHW	@	KC	9th	22nd	2b	0.5	0,0,0,0,1,0	0.17	17%	20%	0%	0%	.317 46-145, 14 HR, 28 RBI, 30 BB, 30 SO	Wacha	R	.000 0-5, 0 HR, 0 RBI, 0 BB, 0 SO	-700
Jackson Chourio	'+425	RF	R	1	.280	MIL	v	SEA	17th	11th	2b	0.5	0,0,1,0,0,0	0.17	17%	17%	0%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Miller	R		-700
Marcell Ozuna	'+350	DH	R	5	.269	ATL	v	ARI	9th	16th	2b	0.5	0,0,0,0,0,1	0.17	17%	20%	0%	0%	.306 67-219, 6 HR, 29 RBI, 32 BB, 42 SO	Pfaadt	R		-550
Ozzie Albies	'+245	2B	S	2	.320	ATL	v	ARI	9th	16th	2b	0.5	0,0,0,1,0,0	0.17	17%	10%	0%	0%	.212 36-170, 5 HR, 15 RBI, 7 BB, 34 SO	Pfaadt	R		-360
Joey Meneses	'+350	1B	R	3	.222	WSH	v	PHI	29th	7th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	20%	21%	0%	.252 27-107, 4 HR, 14 RBI, 17 BB, 26 SO	Suarez	L	.231 3-13, 1 HR, 2 RBI, 2 BB, 3 SO	-550
Trea Turner	'+320	SS	R	2	.214	PHI	@	WSH	14th	13th	2b	0.5	0,0,0,0,0,0,1	0.14	14%	20%	21%	0%	.254 32-126, 4 HR, 11 RBI, 6 BB, 16 SO	Irvin	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-500
Marcus Semien	'+330	2B	R	1	.333	TEX	v	HOU	15th	15th	2b	0.5	0,0,1,0,0,0,0	0.14	14%	20%	19%	0%	.307 158-515, 30 HR, 83 RBI, 79 BB, 108 SO	France	R		-525
Starling Marte	'+390	RF	R	7	.192	NYM	@	CIN	2nd	18th	2b	0.5	0,0,1,0,0,0,0	0.14	14%	10%	18%	0%	.242 121-501, 14 HR, 54 RBI, 24 BB, 128 SO	Martinez	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-650
Adolis Garcia	'+380	RF	R	4	.276	TEX	v	HOU	15th	15th	2b	0.5	0,0,0,0,1,0,0	0.14	14%	10%	18%	0%	.308 70-227, 22 HR, 75 RBI, 8 BB, 51 SO	France	R		-650
Alec Bohm	'+380	3B	R	4	.250	PHI	@	WSH	14th	13th	2b	0.5	0,0,0,1,0,0,0	0.14	14%	10%	17%	0%	.291 65-223, 8 HR, 35 RBI, 35 BB, 51 SO	Irvin	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-650
Bryson Stott	'+350	2B	L	5	.238	PHI	@	WSH	14th	13th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	20%	17%	0%	.261 35-134, 1 HR, 14 RBI, 28 BB, 16 SO	Irvin	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	-550
Cavan Biggio	'+550	2B	L	9	.211	TOR	@	NYY	21st	29th	2b	0.5	0,0,0,0,0,0,1	0.14	14%	10%	15%	0%	.218 42-193, 2 HR, 10 RBI, 25 BB, 67 SO	Schmidt	R	.333 1-3, 0 HR, 1 RBI, 0 BB, 1 SO	-1100
Oswaldo Cabrera	'+550	3B	S	9	.346	NYY	v	TOR	26th	8th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	10%	12%	0%	.203 15-74, 1 HR, 1 RBI, 4 BB, 19 SO	Gausman	R	.188 3-16, 0 HR, 0 RBI, 0 BB, 2 SO	-1200
Logan Ohoppe	'+425	C	R	7	.450	LAA	v	BOS	21st	1st	2b	0.5	0,0,0,0,1,0,0	0.14	14%	10%	12%	0%	.435 20-46, 9 HR, 36 RBI, 1 BB, 3 SO	Whitlock	R	.000 1-1, 0 HR, 0 RBI, 1 BB, 0 SO	-750
Colt Keith	'+475	2B	L	6	.200	DET	v	OAK	15th	28th	2b	0.5	0,0,0,0,0,1,0	0.14	14%	14%	0%	0%		Blackburn	R		-900
Kerry Carpenter	'+450	RF	L	3	.250	DET	v	OAK	15th	28th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	10%	0%	0%	.185 5-27, 0 HR, 1 RBI, 3 BB, 6 SO	Blackburn	R		-750
Lawrence Butler	'+600	RF	L	8	.150	OAK	@	DET	26th	27th	2b	0.5	0,0,0,0,0,1,0	0.14	14%	14%	0%	0%		Maeda	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-1200
Mark Canha	'+400	LF	R	5	.238	DET	v	OAK	15th	28th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	10%	0%	0%	.320 16-50, 11 HR, 11 RBI, 1 BB, 15 SO	Blackburn	R		-700
Spencer Torkelson	'+390	1B	R	2	.226	DET	v	OAK	15th	28th	2b	0.5	0,0,0,0,0,0,2	0.29	14%	10%	0%	0%	.308 24-78, 0 HR, 12 RBI, 3 BB, 14 SO	Blackburn	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-650
Josh Naylor	'+330	1B	L	4	.269	CLE	@	MIN	11th	21st	2b	0.5	1,0,0,0,0,0,0	0.14	14%	30%	0%	0%	.175 28-160, 4 HR, 15 RBI, 11 BB, 31 SO	Ryan	R	.182 2-11, 1 HR, 3 RBI, 1 BB, 1 SO	-500
Jordan Walker	'+400	RF	R	6	.167	STL	v	MIA	25th	23rd	2b	0.5	0,0,0,0,1,0,0	0.14	14%	14%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 0 SO	Rogers	L		-650
Cody Bellinger	'+400	CF	L	3	.185	CHC	v	LAD	8th	5th	2b	0.5	1,0,0,0,0,0,0	0.14	14%	20%	0%	0%	.148 8-54, 3 HR, 4 RBI, 14 BB, 23 SO	Yamamoto	R		-700
Dansby Swanson	'+475	SS	R	5	.348	CHC	v	LAD	8th	5th	2b	0.5	0,0,1,0,0,0,0	0.14	14%	10%	0%	0%	.292 42-144, 12 HR, 15 RBI, 19 BB, 41 SO	Yamamoto	R		-900
Ian Happ	'+400	LF	S	1	.370	CHC	v	LAD	8th	5th	2b	0.5	0,0,1,0,0,0,0	0.14	14%	20%	0%	0%	.222 28-126, 1 HR, 27 RBI, 18 BB, 43 SO	Yamamoto	R		-700
Cedric Mullins	'+370	CF	L	7	.182	BAL	@	PIT	3rd	10th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	10%	0%	0%	.292 19-65, 11 HR, 14 RBI, 0 BB, 15 SO	Falter	L		-600
Jared Triolo	'+450	2B	R	8	.250	PIT	v	BAL	6th	3rd	2b	0.5	0,0,1,0,0,0,0	0.14	14%	14%	0%	0%	.333 1-3, 1 HR, 1 RBI, 1 BB, 0 SO	Wells	R		-800
Jordan Westburg	'+320	2B	R	6	.182	BAL	@	PIT	3rd	10th	2b	0.5	0,0,0,0,1,0,0	0.14	14%	14%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	Falter	L		-500
Elly De La Cruz	'+475	SS	S	6	.250	CIN	v	NYM	30th	30th	2b	0.5	0,0,0,0,1,0,0	0.14	14%	14%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 2 SO	Severino	R		-800
Jonathan India	'+330	2B	R	1	.296	CIN	v	NYM	30th	30th	2b	0.5	0,0,1,0,0,0,0	0.14	14%	20%	0%	0%	.407 44-108, 4 HR, 10 RBI, 9 BB, 24 SO	Severino	R	.000 0-2, 0 HR, 0 RBI, 2 BB, 0 SO	-575
Tyler Stephenson	'+425	C	R	9	.188	CIN	v	NYM	30th	30th	2b	0.5	0,0,0,0,1,0,0	0.14	14%	20%	0%	0%	.182 6-33, 0 HR, 4 RBI, 13 BB, 3 SO	Severino	R		-750
Chas Mccormick	'+500	LF	R	7	.292	HOU	@	TEX	6th	2nd	2b	0.5	0,0,0,2,0,0,0	0.29	14%	10%	0%	0%	.204 29-142, 8 HR, 27 RBI, 9 BB, 37 SO	Gray	R	.714 5-7, 0 HR, 4 RBI, 0 BB, 2 SO	-1000
Corbin Carroll	'+390	RF	L	2	.192	ARI	@	ATL	1st	9th	2b	0.5	0,0,0,0,0,1,0	0.14	14%	20%	0%	0%	.095 6-63, 2 HR, 4 RBI, 14 BB, 10 SO	Fried	L		-650
Gabriel Moreno	'+475	C	R	5	.174	ARI	@	ATL	1st	9th	2b	0.5	1,0,0,0,0,0,0	0.14	14%	20%	0%	0%	.060 3-50, 0 HR, 1 RBI, 12 BB, 3 SO	Fried	L		-900
Jose Caballero	'+330	SS	R	8	.304	TB	@	COL	12th	4th	2b	0.5	0,1,0,0,0,0,0	0.14	14%	14%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 3 SO	Feltner	R		-500
Ceddanne Rafaela	'+425	CF	R	6	.200	BOS	@	LAA	20th	26th	2b	0.5	0,0,1,0,0,0,0	0.14	14%	14%	0%	0%	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	Detmers	L		-700
Julio Rodriguez	'+350	CF	R	2	.161	SEA	@	MIL	19th	25th	2b	0.5	1,0,0,0,0,0,0,0	0.12	12%	10%	20%	0%	.093 5-54, 2 HR, 13 RBI, 0 BB, 23 SO	Hall	L		-550
Tim Anderson	'+425	SS	R	2	.267	MIA	@	STL	17th	19th	2b	0.5	1,0,0,0,0,0,0,0	0.12	12%	10%	19%	0%	.310 26-84, 0 HR, 4 RBI, 2 BB, 18 SO	Matz	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-750
Jake Burger	'+350	3B	R	3	.355	MIA	@	STL	17th	19th	2b	0.5	0,0,1,0,0,0,0,0	0.12	12%	20%	18%	0%	.750 21-28, 19 HR, 21 RBI, 20 BB, 4 SO	Matz	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-550
Luis Arraez	'+475	2B	L	1	.188	MIA	@	STL	17th	19th	2b	0.5	0,0,0,1,0,0,0,0	0.12	12%	10%	18%	0%	.264 23-87, 0 HR, 6 RBI, 4 BB, 12 SO	Matz	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	-900
Anthony Rizzo	'+500	1B	L	5	.226	NYY	v	TOR	26th	8th	2b	0.5	0,0,0,1,0,0,0,0	0.12	12%	10%	18%	0%	.255 41-161, 6 HR, 17 RBI, 12 BB, 35 SO	Gausman	R	.190 4-21, 0 HR, 0 RBI, 0 BB, 6 SO	-900
Juan Soto	'+425	RF	L	2	.303	NYY	v	TOR	26th	8th	2b	0.5	0,1,0,0,0,0,0,0	0.12	12%	20%	18%	0%	.092 6-65, 2 HR, 6 RBI, 10 BB, 29 SO	Gausman	R	.333 3-9, 1 HR, 2 RBI, 7 BB, 2 SO	-750
Josh Bell	'+330	1B	S	4	.226	MIA	@	STL	17th	19th	2b	0.5	0,1,0,0,0,0,0,0	0.12	12%	30%	17%	0%	.238 74-311, 19 HR, 63 RBI, 37 BB, 62 SO	Matz	L	.083 1-12, 0 HR, 1 RBI, 0 BB, 3 SO	-525
Gleyber Torres	'+400	2B	R	1	.219	NYY	v	TOR	26th	8th	2b	0.5	0,0,0,0,1,0,0,0	0.12	12%	10%	17%	0%	.252 82-326, 10 HR, 36 RBI, 28 BB, 88 SO	Gausman	R	.263 5-19, 0 HR, 2 RBI, 2 BB, 3 SO	-700
Kyle Isbel	'+475	CF	L	9	.250	KC	v	CHW	28th	20th	2b	0.5	0,0,1,0,0,0,0,0	0.12	12%	20%	17%	0%	.203 24-118, 0 HR, 25 RBI, 14 BB, 28 SO	Flexen	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-900
Ryan Noda	'+500	1B	L	1	.222	OAK	@	DET	26th	27th	2b	0.5	0,0,0,0,0,0,0,1	0.12	12%	10%	16%	0%	.467 14-30, 1 HR, 4 RBI, 11 BB, 9 SO	Maeda	R	.333 1-3, 1 HR, 1 RBI, 1 BB, 2 SO	-900
Bryan De La Cruz	'+380	LF	R	6	.229	MIA	@	STL	17th	19th	2b	0.5	0,0,0,0,1,0,0,0	0.12	12%	10%	16%	0%	.164 12-73, 3 HR, 7 RBI, 3 BB, 14 SO	Matz	L	.000 2-2, 0 HR, 1 RBI, 0 BB, 0 SO	-650
George Springer	'+425	RF	R	1	.143	TOR	@	NYY	21st	29th	2b	0.5	0,0,0,0,0,0,0,1	0.12	12%	20%	16%	0%	.246 67-272, 9 HR, 25 RBI, 42 BB, 68 SO	Schmidt	R	.167 1-6, 1 HR, 1 RBI, 2 BB, 3 SO	-750
Daulton Varsho	'+550	LF	L	5	.160	TOR	@	NYY	21st	29th	2b	0.5	0,0,0,0,0,0,1,0	0.12	12%	10%	15%	0%	.195 16-82, 2 HR, 2 RBI, 4 BB, 20 SO	Schmidt	R	.200 1-5, 1 HR, 1 RBI, 0 BB, 1 SO	-1100
Thairo Estrada	'+400	2B	R	6	.161	SF	v	SD	5th	14th	2b	0.5	0,0,0,0,0,0,0,1	0.12	12%	10%	15%	0%	.279 84-301, 13 HR, 64 RBI, 8 BB, 75 SO	King	R	.500 1-2, 0 HR, 1 RBI, 0 BB, 0 SO	-700
Avisail Garcia	'+475	RF	R	7	.158	MIA	@	STL	17th	19th	2b	0.5	0,0,0,0,0,0,1,0	0.12	12%	10%	14%	0%	.232 29-125, 8 HR, 16 RBI, 10 BB, 45 SO	Matz	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-900
